Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_DateTime,Sunset_DateTime,Tavg_float,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
2,2010-08-08 00:00:00,87,71,79,,66,70.0,-14.0,-14.0,0452,1903, ,M,M,0.0,0.05,29.21,29.85,8.6,21,9.3,2010-08-08 04:52:00,2010-08-08 19:03:00,79.0,79,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-08 00:00:00
1,2010-08-09 00:00:00,88,72,80,7.0,71,74.0,-15.0,-15.0,0453,1902,TS,0,M,0.0,0.15,29.2,29.9,4.1,24,7.1,2010-08-09 04:53:00,2010-08-09 19:02:00,80.0,80,73.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,2010-08-09 00:00:00
2,2010-08-09 00:00:00,89,75,82,,69,73.0,-17.0,-17.0,0453,1902,HZ,M,M,0.0,1e-06,29.26,29.88,4.4,24,6.5,2010-08-09 04:53:00,2010-08-09 19:02:00,82.0,82,73.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,2010-08-09 00:00:00
1,2010-08-10 00:00:00,89,75,82,9.0,71,74.0,-17.0,-17.0,0454,1900, ,0,M,0.0,0.0,29.23,29.93,4.4,7,4.9,2010-08-10 04:54:00,2010-08-10 19:00:00,82.0,82,73.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-10 00:00:00
2,2010-08-10 00:00:00,88,77,83,,71,74.0,-17.5,-17.5,0454,1900, ,M,M,0.0,0.0,29.28,29.91,5.5,8,5.9,2010-08-10 04:54:00,2010-08-10 19:00:00,82.5,83,73.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-10 00:00:00
1,2010-08-11 00:00:00,90,75,83,10.0,70,74.0,-17.5,-17.5,0455,1859,BR,0,M,0.0,0.0,29.13,29.84,4.2,28,6.0,2010-08-11 04:55:00,2010-08-11 18:59:00,82.5,83,73.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,2010-08-11 00:00:00
2,2010-08-11 00:00:00,90,77,84,,69,74.0,-18.5,-18.5,0455,1859,HZ,M,M,0.0,0.0,29.2,29.82,5.2,27,7.4,2010-08-11 04:55:00,2010-08-11 18:59:00,83.5,84,73.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,2010-08-11 00:00:00
1,2010-08-12 00:00:00,92,74,83,10.0,70,74.0,-18.0,-18.0,0456,1858, ,0,M,0.0,0.0,29.13,29.83,3.3,10,5.7,2010-08-12 04:56:00,2010-08-12 18:58:00,83.0,83,73.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-12 00:00:00
2,2010-08-12 00:00:00,89,75,82,,69,74.0,-17.0,-17.0,0456,1858, ,M,M,0.0,0.0,29.18,29.81,3.3,8,5.7,2010-08-12 04:56:00,2010-08-12 18:58:00,82.0,82,73.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-12 00:00:00
1,2010-08-13 00:00:00,92,73,83,10.0,70,74.0,-17.5,-17.5,0457,1856,TS BR,0,M,0.0,0.25,29.07,29.78,7.2,18,7.6,2010-08-13 04:57:00,2010-08-13 18:56:00,82.5,83,73.0,10.0,0,1,1,0,0,0,0,0,0,0,0,0,2010-08-13 00:00:00
2,2010-08-13 00:00:00,93,72,83,,70,74.0,-17.5,-17.5,0457,1856,RA BR,M,M,0.0,0.66,29.13,29.76,7.4,17,9.0,2010-08-13 04:57:00,2010-08-13 18:56:00,82.5,83,73.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-08-13 00:00:00
1,2010-08-14 00:00:00,88,72,80,8.0,69,73.0,-15.0,-15.0,0458,1855, ,0,M,0.0,1e-06,29.11,29.82,3.6,25,5.0,2010-08-14 04:58:00,2010-08-14 18:55:00,80.0,80,72.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-14 00:00:00
2,2010-08-14 00:00:00,88,72,80,,68,72.0,-15.0,-15.0,0458,1855, ,M,M,0.0,1e-06,29.18,29.8,2.8,22,4.2,2010-08-14 04:58:00,2010-08-14 18:55:00,80.0,80,72.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-14 00:00:00
1,2010-08-15 00:00:00,83,66,75,3.0,62,67.0,-9.5,-9.5,0459,1854, ,0,M,0.0,0.0,29.21,29.9,8.1,29,8.8,2010-08-15 04:59:00,2010-08-15 18:54:00,74.5,75,72.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-15 00:00:00
2,2010-08-15 00:00:00,84,67,76,,62,68.0,-10.5,-10.5,0459,1854, ,M,M,0.0,0.0,29.26,29.88,8.5,29,9.3,2010-08-15 04:59:00,2010-08-15 18:54:00,75.5,76,72.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-15 00:00:00
1,2010-08-16 00:00:00,80,63,72,0.0,54,62.0,-6.5,-6.5,0500,1852, ,0,M,0.0,0.0,29.31,30.01,8.6,28,9.3,2010-08-16 05:00:00,2010-08-16 18:52:00,71.5,72,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-16 00:00:00
2,2010-08-16 00:00:00,80,64,72,,54,62.0,-7.0,-7.0,0500,1852, ,M,M,0.0,0.0,29.36,30.0,9.3,27,9.9,2010-08-16 05:00:00,2010-08-16 18:52:00,72.0,72,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-16 00:00:00
1,2010-08-17 00:00:00,79,64,72,0.0,57,63.0,-6.5,-6.5,0501,1851,RA,0,M,0.0,0.03,29.36,30.07,4.5,30,6.1,2010-08-17 05:01:00,2010-08-17 18:51:00,71.5,72,72.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-17 00:00:00
2,2010-08-17 00:00:00,79,65,72,,57,63.0,-7.0,-7.0,0501,1851,RA,M,M,0.0,0.03,29.41,30.05,3.8,28,6.0,2010-08-17 05:01:00,2010-08-17 18:51:00,72.0,72,72.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-17 00:00:00
1,2010-08-18 00:00:00,84,63,74,2.0,61,66.0,-8.5,-8.5,0502,1849,RA,0,M,0.0,0.05,29.29,30.02,1.5,20,3.5,2010-08-18 05:02:00,2010-08-18 18:49:00,73.5,74,72.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-18 00:00:00
2,2010-08-18 00:00:00,83,64,74,,60,65.0,-8.5,-8.5,0502,1849,RA,M,M,0.0,0.04,29.34,30.0,1.2,18,3.4,2010-08-18 05:02:00,2010-08-18 18:49:00,73.5,74,72.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-18 00:00:00
1,2010-08-19 00:00:00,88,66,77,6.0,65,69.0,-12.0,-12.0,0503,1848, ,0,M,0.0,0.0,29.18,29.91,4.6,21,5.0,2010-08-19 05:03:00,2010-08-19 18:48:00,77.0,77,71.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-19 00:00:00
2,2010-08-19 00:00:00,87,69,78,,63,69.0,-13.0,-13.0,0503,1848, ,M,M,0.0,0.0,29.24,29.89,4.6,21,5.5,2010-08-19 05:03:00,2010-08-19 18:48:00,78.0,78,71.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-19 00:00:00
1,2010-08-20 00:00:00,92,71,82,11.0,68,72.0,-16.5,-16.5,0504,1846,RA,0,M,0.0,0.03,29.11,29.81,10.5,19,11.2,2010-08-20 05:04:00,2010-08-20 18:46:00,81.5,82,71.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-20 00:00:00
2,2010-08-20 00:00:00,93,75,84,,66,71.0,-19.0,-19.0,0504,1846,RA,M,M,0.0,1e-06,29.16,29.8,10.0,19,10.5,2010-08-20 05:04:00,2010-08-20 18:46:00,84.0,84,71.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-08-20 00:00:00
1,2010-08-21 00:00:00,86,71,79,8.0,69,72.0,-13.5,-13.5,0505,1845,RA BR,0,M,0.0,0.45,29.13,29.83,2.6,33,6.0,2010-08-21 05:05:00,2010-08-21 18:45:00,78.5,79,71.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-08-21 00:00:00
2,2010-08-21 00:00:00,86,71,79,,68,71.0,-13.5,-13.5,0505,1845,RA BR,M,M,0.0,0.59,29.2,29.81,2.6,35,5.2,2010-08-21 05:05:00,2010-08-21 18:45:00,78.5,79,71.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-08-21 00:00:00
1,2010-08-22 00:00:00,81,68,75,4.0,64,67.0,-9.5,-9.5,0506,1843, ,0,M,0.0,0.0,29.35,30.05,7.9,3,8.5,2010-08-22 05:06:00,2010-08-22 18:43:00,74.5,75,71.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-22 00:00:00
2,2010-08-22 00:00:00,80,68,74,,64,68.0,-9.0,-9.0,0506,1843, ,M,M,0.0,0.0,29.4,30.02,9.4,2,10.3,2010-08-22 05:06:00,2010-08-22 18:43:00,74.0,74,71.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-22 00:00:00
1,2010-08-23 00:00:00,80,65,73,2.0,63,67.0,-7.5,-7.5,0508,1842, ,0,M,0.0,0.0,29.34,30.06,6.0,4,7.3,2010-08-23 05:08:00,2010-08-23 18:42:00,72.5,73,71.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-23 00:00:00
2,2010-08-23 00:00:00,78,67,73,,63,67.0,-7.5,-7.5,0508,1842, ,M,M,0.0,0.0,29.4,30.04,6.9,7,8.1,2010-08-23 05:08:00,2010-08-23 18:42:00,72.5,73,71.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-23 00:00:00
1,2010-08-24 00:00:00,84,64,74,3.0,62,66.0,-9.0,-9.0,0509,1840, ,0,M,0.0,1e-06,29.29,30.02,1.2,4,5.8,2010-08-24 05:09:00,2010-08-24 18:40:00,74.0,74,71.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-24 00:00:00
2,2010-08-24 00:00:00,81,68,75,,61,66.0,-9.5,-9.5,0509,1840, ,M,M,0.0,1e-06,29.35,30.0,2.4,8,5.3,2010-08-24 05:09:00,2010-08-24 18:40:00,74.5,75,71.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-24 00:00:00
1,2010-08-25 00:00:00,79,61,70,0.0,51,59.0,-5.0,-5.0,0510,1839, ,0,M,0.0,0.0,29.38,30.08,9.8,32,10.3,2010-08-25 05:10:00,2010-08-25 18:39:00,70.0,70,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-25 00:00:00
2,2010-08-25 00:00:00,79,63,71,,50,59.0,-6.0,-6.0,0510,1839, ,M,M,0.0,0.0,29.42,30.06,9.4,33,9.9,2010-08-25 05:10:00,2010-08-25 18:39:00,71.0,71,70.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-25 00:00:00
1,2010-08-26 00:00:00,79,59,69,-1.0,52,59.0,-4.0,-4.0,0511,1837, ,0,M,0.0,0.0,29.44,30.16,0.8,6,5.2,2010-08-26 05:11:00,2010-08-26 18:37:00,69.0,69,70.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-26 00:00:00
2,2010-08-26 00:00:00,78,62,70,,52,59.0,-5.0,-5.0,0511,1837, ,M,M,0.0,0.0,29.51,30.15,1.9,14,6.1,2010-08-26 05:11:00,2010-08-26 18:37:00,70.0,70,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-26 00:00:00
1,2010-08-27 00:00:00,86,59,73,3.0,56,63.0,-7.5,-7.5,0512,1835, ,0,M,0.0,0.0,29.39,30.11,8.6,21,9.0,2010-08-27 05:12:00,2010-08-27 18:35:00,72.5,73,70.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-27 00:00:00
2,2010-08-27 00:00:00,83,61,72,,53,61.0,-7.0,-7.0,0512,1835, ,M,M,0.0,0.0,29.44,30.1,5.8,21,6.6,2010-08-27 05:12:00,2010-08-27 18:35:00,72.0,72,70.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-27 00:00:00
1,2010-08-28 00:00:00,88,65,77,7.0,54,63.0,-11.5,-11.5,0513,1834, ,0,M,0.0,0.0,29.36,30.08,10.5,19,10.8,2010-08-28 05:13:00,2010-08-28 18:34:00,76.5,77,70.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-28 00:00:00
2,2010-08-28 00:00:00,87,65,76,,50,61.0,-11.0,-11.0,0513,1834, ,M,M,0.0,0.0,29.42,30.06,7.6,18,7.8,2010-08-28 05:13:00,2010-08-28 18:34:00,76.0,76,70.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-28 00:00:00
1,2010-08-29 00:00:00,94,71,83,13.0,66,71.0,-17.5,-17.5,0514,1832, ,0,M,0.0,0.0,29.39,30.1,10.6,19,11.4,2010-08-29 05:14:00,2010-08-29 18:32:00,82.5,83,70.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-29 00:00:00
2,2010-08-29 00:00:00,93,72,83,,63,69.0,-17.5,-17.5,0514,1832, ,M,M,0.0,0.0,29.45,30.08,7.6,19,7.7,2010-08-29 05:14:00,2010-08-29 18:32:00,82.5,83,70.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-29 00:00:00
1,2010-08-30 00:00:00,88,74,81,11.0,67,72.0,-16.0,-16.0,0515,1831, ,0,M,0.0,0.0,29.39,30.13,14.1,19,14.5,2010-08-30 05:15:00,2010-08-30 18:31:00,81.0,81,70.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-30 00:00:00
2,2010-08-30 00:00:00,88,73,81,,65,70.0,-15.5,-15.5,0515,1831, ,M,M,0.0,0.0,29.49,30.12,10.2,19,10.5,2010-08-30 05:15:00,2010-08-30 18:31:00,80.5,81,70.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-30 00:00:00
1,2010-08-31 00:00:00,93,75,84,15.0,68,73.0,-19.0,-19.0,0516,1829, ,0,M,0.0,0.0,29.28,30.01,14.7,20,15.0,2010-08-31 05:16:00,2010-08-31 18:29:00,84.0,84,69.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-31 00:00:00
2,2010-08-31 00:00:00,92,75,84,,67,72.0,-18.5,-18.5,0516,1829, ,M,M,0.0,0.0,29.34,30.0,12.0,20,12.2,2010-08-31 05:16:00,2010-08-31 18:29:00,83.5,84,69.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-08-31 00:00:00
1,2010-09-01 00:00:00,81,71,76,8.0,68,70.0,-11.0,-11.0,0517,1827,RA,0,M,0.0,0.17,29.21,29.91,6.2,23,7.3,2010-09-01 05:17:00,2010-09-01 18:27:00,76.0,76,68.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-01 00:00:00
2,2010-09-01 00:00:00,80,71,76,,66,70.0,-10.5,-10.5,0517,1827,RA BR,M,M,0.0,0.14,29.27,29.9,5.8,22,6.9,2010-09-01 05:17:00,2010-09-01 18:27:00,75.5,76,68.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-09-01 00:00:00
1,2010-09-02 00:00:00,83,65,74,6.0,68,70.0,-9.0,-9.0,0518,1826,RA BR,0,M,0.0,1.55,29.09,29.81,5.6,21,6.9,2010-09-02 05:18:00,2010-09-02 18:26:00,74.0,74,68.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-09-02 00:00:00
2,2010-09-02 00:00:00,83,66,75,,67,70.0,-9.5,-9.5,0518,1826,TSRA RA BR,M,M,0.0,0.92,29.15,29.8,7.0,21,7.9,2010-09-02 05:18:00,2010-09-02 18:26:00,74.5,75,68.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,2010-09-02 00:00:00
1,2010-09-03 00:00:00,70,56,63,-5.0,52,57.0,0.0,0.0,0519,1824, ,0,M,0.0,1e-06,29.11,29.82,15.3,28,15.7,2010-09-03 05:19:00,2010-09-03 18:24:00,63.0,63,68.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-03 00:00:00
2,2010-09-03 00:00:00,72,57,65,,51,57.0,0.0,0.0,0519,1824, ,M,M,0.0,0.0,29.17,29.81,15.7,28,16.1,2010-09-03 05:19:00,2010-09-03 18:24:00,64.5,65,68.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-03 00:00:00
1,2010-09-04 00:00:00,68,51,60,-8.0,44,51.0,0.0,0.0,0520,1822, ,0,M,0.0,1e-06,29.25,29.96,11.3,29,11.9,2010-09-04 05:20:00,2010-09-04 18:22:00,59.5,60,68.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-04 00:00:00
2,2010-09-04 00:00:00,68,52,60,,43,51.0,0.0,0.0,0520,1822,RA,M,M,0.0,1e-06,29.31,29.95,11.3,30,11.9,2010-09-04 05:20:00,2010-09-04 18:22:00,60.0,60,68.0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-04 00:00:00
1,2010-09-05 00:00:00,76,49,63,-4.0,50,56.0,0.0,0.0,0521,1821,RA,0,M,0.0,1e-06,29.21,29.95,7.9,20,9.0,2010-09-05 05:21:00,2010-09-05 18:21:00,62.5,63,67.0,-4.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-05 00:00:00
2,2010-09-05 00:00:00,77,52,65,,48,56.0,0.0,0.0,0521,1821, ,M,M,0.0,1e-06,29.28,29.95,7.2,20,8.0,2010-09-05 05:21:00,2010-09-05 18:21:00,64.5,65,67.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-05 00:00:00
1,2010-09-06 00:00:00,82,66,74,7.0,52,61.0,-9.0,-9.0,0522,1819, ,0,M,0.0,1e-06,29.12,29.83,14.2,20,14.9,2010-09-06 05:22:00,2010-09-06 18:19:00,74.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-06 00:00:00
2,2010-09-06 00:00:00,84,68,76,,50,60.0,-11.0,-11.0,0522,1819, ,M,M,0.0,0.0,29.18,29.83,13.8,20,14.3,2010-09-06 05:22:00,2010-09-06 18:19:00,76.0,76,67.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-06 00:00:00
1,2010-09-07 00:00:00,77,58,68,1.0,49,58.0,-2.5,-2.5,0523,1817, ,0,M,0.0,0.0,29.21,29.9,17.4,25,18.8,2010-09-07 05:23:00,2010-09-07 18:17:00,67.5,68,67.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-07 00:00:00
2,2010-09-07 00:00:00,79,60,70,,47,58.0,-4.5,-4.5,0523,1817, ,M,M,0.0,1e-06,29.28,29.89,16.2,25,17.2,2010-09-07 05:23:00,2010-09-07 18:17:00,69.5,70,67.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-07 00:00:00
1,2010-09-08 00:00:00,71,51,61,-5.0,48,54.0,0.0,0.0,0524,1815, ,0,M,0.0,0.0,29.39,30.09,3.9,32,6.5,2010-09-08 05:24:00,2010-09-08 18:15:00,61.0,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-08 00:00:00
2,2010-09-08 00:00:00,71,53,62,,47,54.0,0.0,0.0,0524,1815, ,M,M,0.0,0.0,29.44,30.08,3.7,34,7.8,2010-09-08 05:24:00,2010-09-08 18:15:00,62.0,62,66.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-08 00:00:00
1,2010-09-09 00:00:00,67,50,59,-7.0,49,54.0,0.0,0.0,0525,1814, ,0,M,0.0,0.0,29.36,30.09,5.7,3,6.5,2010-09-09 05:25:00,2010-09-09 18:14:00,58.5,59,66.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-09 00:00:00
2,2010-09-09 00:00:00,68,53,61,,49,55.0,0.0,0.0,0525,1814, ,M,M,0.0,0.0,29.42,30.08,5.2,4,6.9,2010-09-09 05:25:00,2010-09-09 18:14:00,60.5,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-09 00:00:00
1,2010-09-10 00:00:00,72,55,64,-2.0,51,58.0,0.0,0.0,0526,1812, ,0,M,0.0,0.0,29.24,29.98,8.3,9,9.4,2010-09-10 05:26:00,2010-09-10 18:12:00,63.5,64,66.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-10 00:00:00
2,2010-09-10 00:00:00,72,59,66,,50,57.0,-0.5,-0.5,0526,1812, ,M,M,0.0,0.0,29.29,29.96,9.9,10,11.0,2010-09-10 05:26:00,2010-09-10 18:12:00,65.5,66,66.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-10 00:00:00
1,2010-09-11 00:00:00,75,58,67,2.0,55,59.0,-1.5,-1.5,0527,1810,RA BR,0,M,0.0,0.24,29.15,29.87,1.9,24,9.4,2010-09-11 05:27:00,2010-09-11 18:10:00,66.5,67,65.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-09-11 00:00:00
2,2010-09-11 00:00:00,75,59,67,,54,59.0,-2.0,-2.0,0527,1810,RA BR,M,M,0.0,0.16,29.21,29.86,1.6,24,8.9,2010-09-11 05:27:00,2010-09-11 18:10:00,67.0,67,65.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-09-11 00:00:00
1,2010-09-12 00:00:00,83,54,69,4.0,51,59.0,-3.5,-3.5,0528,1809, ,0,M,0.0,0.0,29.29,30.0,7.5,26,7.9,2010-09-12 05:28:00,2010-09-12 18:09:00,68.5,69,65.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-12 00:00:00
2,2010-09-12 00:00:00,83,53,68,,50,59.0,-3.0,-3.0,0528,1809, ,M,M,0.0,0.0,29.36,29.99,7.9,25,8.2,2010-09-12 05:28:00,2010-09-12 18:09:00,68.0,68,65.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-12 00:00:00
1,2010-09-13 00:00:00,82,57,70,5.0,50,59.0,-4.5,-4.5,0529,1807, ,0,M,0.0,0.0,29.29,30.01,4.9,31,6.1,2010-09-13 05:29:00,2010-09-13 18:07:00,69.5,70,65.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-13 00:00:00
2,2010-09-13 00:00:00,82,61,72,,53,60.0,-6.5,-6.5,0529,1807, ,M,M,0.0,0.0,29.35,29.99,1.0,26,4.6,2010-09-13 05:29:00,2010-09-13 18:07:00,71.5,72,65.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-13 00:00:00
1,2010-09-14 00:00:00,77,54,66,2.0,49,57.0,-0.5,-0.5,0530,1805, ,0,M,0.0,0.0,29.38,30.1,3.8,5,4.9,2010-09-14 05:30:00,2010-09-14 18:05:00,65.5,66,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-14 00:00:00
2,2010-09-14 00:00:00,77,58,68,,48,57.0,-2.5,-2.5,0530,1805, ,M,M,0.0,0.0,29.44,30.08,4.6,7,5.6,2010-09-14 05:30:00,2010-09-14 18:05:00,67.5,68,64.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-14 00:00:00
1,2010-09-15 00:00:00,75,59,67,3.0,54,60.0,-2.0,-2.0,0531,1803, ,0,M,0.0,1e-06,29.25,30.01,7.6,12,9.1,2010-09-15 05:31:00,2010-09-15 18:03:00,67.0,67,64.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-15 00:00:00
2,2010-09-15 00:00:00,75,61,68,,52,59.0,-3.0,-3.0,0531,1803,RA BR,M,M,0.0,0.04,29.31,30.0,7.4,12,8.5,2010-09-15 05:31:00,2010-09-15 18:03:00,68.0,68,64.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-09-15 00:00:00
1,2010-09-16 00:00:00,69,53,61,-3.0,56,59.0,0.0,0.0,0532,1800,RA,0,M,0.0,0.16,29.19,29.88,6.6,33,11.4,2010-09-16 05:32:00,2010-09-16 18:00:00,61.0,61,64.0,-3.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-16 00:00:00
2,2010-09-16 00:00:00,70,57,64,,55,59.0,0.0,0.0,0532,1800,BR HZ,M,M,0.0,0.03,29.24,29.87,7.4,33,12.9,2010-09-16 05:32:00,2010-09-16 18:00:00,63.5,64,64.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2010-09-16 00:00:00
1,2010-09-17 00:00:00,74,49,62,-2.0,50,56.0,0.0,0.0,0533,1758, ,0,M,0.0,0.0,29.36,30.07,3.8,19,4.5,2010-09-17 05:33:00,2010-09-17 17:58:00,61.5,62,64.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-17 00:00:00
2,2010-09-17 00:00:00,74,51,63,,49,56.0,0.0,0.0,0533,1758, ,M,M,0.0,0.0,29.42,30.06,3.9,19,4.8,2010-09-17 05:33:00,2010-09-17 17:58:00,62.5,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-17 00:00:00
1,2010-09-18 00:00:00,65,58,62,-2.0,55,58.0,0.0,0.0,0535,1756,TSRA BR,0,M,0.0,0.35,29.42,30.13,3.9,3,6.5,2010-09-18 05:35:00,2010-09-18 17:56:00,61.5,62,64.0,-2.0,1,1,1,0,0,0,0,0,0,0,0,0,2010-09-18 00:00:00
2,2010-09-18 00:00:00,66,60,63,,55,58.0,0.0,0.0,0535,1756,TSRA RA,M,M,0.0,0.22,29.49,30.12,2.0,3,7.3,2010-09-18 05:35:00,2010-09-18 17:56:00,63.0,63,64.0,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,2010-09-18 00:00:00
1,2010-09-19 00:00:00,67,55,61,-2.0,49,55.0,0.0,0.0,0536,1755,RA,0,M,0.0,1e-06,29.46,30.18,7.1,4,7.9,2010-09-19 05:36:00,2010-09-19 17:55:00,61.0,61,63.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-19 00:00:00
2,2010-09-19 00:00:00,68,56,62,,48,55.0,0.0,0.0,0536,1755,RA,M,M,0.0,0.01,29.51,30.17,7.4,4,8.4,2010-09-19 05:36:00,2010-09-19 17:55:00,62.0,62,63.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-09-19 00:00:00
1,2010-09-20 00:00:00,75,62,69,7.0,60,63.0,-3.5,-3.5,0537,1753, ,0,M,0.0,1e-06,29.29,30.04,4.5,12,6.6,2010-09-20 05:37:00,2010-09-20 17:53:00,68.5,69,62.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-20 00:00:00
2,2010-09-20 00:00:00,77,63,70,,60,64.0,-5.0,-5.0,0537,1753, ,M,M,0.0,1e-06,29.35,30.02,5.4,12,7.0,2010-09-20 05:37:00,2010-09-20 17:53:00,70.0,70,62.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-20 00:00:00
1,2010-09-21 00:00:00,88,68,78,16.0,64,68.0,-13.0,-13.0,0538,1751,TSRA RA,0,M,0.0,0.05,29.16,29.87,10.8,22,11.6,2010-09-21 05:38:00,2010-09-21 17:51:00,78.0,78,62.0,16.0,1,0,1,0,0,0,0,0,0,0,0,0,2010-09-21 00:00:00
