Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
2,89,66,61,67.0,0419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,2011-06-30
1,89,72,62,68.0,0420,1931,0.0,29.24,29.96,14.3,18,14.9,81,72.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-01
2,89,70,63,68.0,0420,1931,0.01,29.31,29.95,10.4,18,10.8,80,72.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,2011-07-01
1,94,71,70,74.0,0420,1931,0.0,29.25,29.95,3.9,24,8.3,83,72.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-07-02
2,93,73,71,74.0,0420,1931,0.0,29.31,29.94,3.1,23,7.5,83,72.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-07-02
1,84,69,57,65.0,0421,1931,0.0,29.28,29.98,4.7,2,5.9,77,72.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-03
2,86,70,58,65.0,0421,1931,0.0,29.33,29.96,4.4,3,6.1,78,72.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-03
1,89,65,55,64.0,0422,1930,0.0,29.26,29.97,2.9,5,4.3,77,72.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-04
2,88,68,53,63.0,0422,1930,0.0,29.32,29.95,3.3,7,4.5,78,72.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,2011-07-04
1,91,68,60,68.0,0422,1930,0.0,29.25,29.96,5.2,28,6.2,80,72.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-05
2,92,67,59,68.0,0422,1930,0.0,29.31,29.94,4.9,26,5.6,80,72.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-05
1,86,70,61,67.0,0423,1930,1e-06,29.27,29.97,5.7,4,7.5,78,72.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-06
2,87,71,60,67.0,0423,1930,0.0,29.33,29.95,5.9,4,7.3,79,72.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-06
1,82,63,53,62.0,0423,1930,1e-06,29.22,29.95,5.1,7,6.2,73,72.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-07-07
2,81,66,55,63.0,0423,1930,0.07,29.28,29.93,5.7,7,7.1,74,72.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-07-07
1,86,61,51,62.0,0424,1929,0.0,29.17,29.88,5.1,6,6.0,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-08
2,86,65,52,63.0,0424,1929,0.0,29.22,29.86,5.2,4,6.5,76,73.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-08
1,91,61,58,66.0,0425,1929,0.0,29.21,29.92,5.2,19,5.9,76,73.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-09
2,90,67,60,68.0,0425,1929,0.0,29.27,29.9,5.4,18,6.5,79,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-09
1,91,74,68,72.0,0425,1929,1e-06,29.18,29.89,9.3,19,9.7,83,73.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-07-10
2,91,75,67,72.0,0425,1929,1e-06,29.23,29.87,7.8,19,8.1,83,73.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-07-10
1,88,71,71,74.0,0426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-07-11
2,90,70,70,74.0,0426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-11
1,87,70,63,69.0,0427,1928,0.01,29.25,29.94,5.6,2,7.7,79,73.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-07-12
2,88,71,64,69.0,0427,1928,0.01,29.31,29.92,4.5,4,7.0,80,73.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-07-12
1,74,63,57,62.0,0428,1927,0.0,29.35,30.06,10.5,4,10.9,69,73.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-13
2,74,66,57,63.0,0428,1927,0.0,29.4,30.04,11.6,4,12.2,70,73.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-13
1,82,59,56,63.0,0428,1927,0.0,29.3,30.02,6.5,10,8.0,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-14
2,82,65,56,63.0,0428,1927,0.0,29.35,30.0,7.3,9,8.7,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-14
1,87,70,60,66.0,0429,1926,1e-06,29.27,29.98,5.4,9,6.7,79,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-15
2,86,71,60,67.0,0429,1926,0.0,29.33,29.96,6.2,10,6.8,79,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-15
1,89,71,61,68.0,0430,1925,1e-06,29.32,30.02,3.4,19,4.3,80,74.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-07-16
2,90,74,60,68.0,0430,1925,0.0,29.38,30.0,2.5,19,2.7,82,74.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-16
1,95,69,69,74.0,0431,1925,0.0,29.35,30.06,6.2,22,6.4,82,74.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-17
2,95,74,69,74.0,0431,1925,0.0,29.41,30.04,6.8,23,7.2,85,74.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-17
1,92,80,75,78.0,0432,1924,0.01,29.23,29.96,10.6,25,10.8,86,74.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,2011-07-18
2,93,81,74,77.0,0432,1924,1e-06,29.29,29.94,11.2,24,11.7,87,74.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-07-18
1,93,78,72,76.0,0433,1923,0.0,29.17,29.89,4.5,7,6.2,86,74.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-19
2,92,79,73,77.0,0433,1923,0.0,29.23,29.86,3.2,6,6.6,86,74.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-07-19
1,99,73,73,77.0,0433,1923,0.02,29.08,29.8,9.0,23,10.7,86,74.0,12.0,0,1,0,1,0,0,0,0,0,0,0,0,2011-07-20
2,100,77,73,77.0,0433,1923,0.0,29.15,29.78,7.6,23,9.9,89,74.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,2011-07-20
1,99,75,70,76.0,0434,1922,0.02,29.1,29.8,6.2,28,8.8,87,74.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,2011-07-21
2,101,82,72,77.0,0434,1922,0.0,29.16,29.77,5.3,26,10.0,92,74.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-21
1,88,70,70,73.0,0435,1921,1.55,29.18,29.88,1.7,9,9.0,79,74.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-22
2,100,71,70,74.0,0435,1921,0.14,29.23,29.86,3.8,10,8.2,86,74.0,12.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-22
1,87,70,70,73.0,0436,1920,6.86,29.23,29.95,0.8,30,5.3,79,74.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-23
2,87,70,70,73.0,0436,1920,0.04,29.28,29.93,0.7,20,4.9,79,74.0,5.0,1,1,1,0,0,0,0,0,0,1,0,0,2011-07-23
1,87,72,70,73.0,0437,1919,0.18,29.26,29.97,1.5,23,6.4,80,74.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-24
2,87,72,69,72.0,0437,1919,0.02,29.32,29.95,0.7,20,5.7,80,74.0,6.0,1,0,1,0,0,1,0,0,0,1,0,0,2011-07-24
1,88,73,66,71.0,0438,1918,0.0,29.2,29.91,3.4,32,6.5,81,74.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-25
2,90,73,67,71.0,0438,1918,0.01,29.25,29.89,2.1,35,6.1,82,74.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-25
1,83,71,63,68.0,0439,1918,0.0,29.18,29.88,6.3,5,8.5,77,74.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-26
2,85,72,62,68.0,0439,1918,0.01,29.23,29.86,5.9,6,8.0,79,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-26
1,90,68,66,70.0,0440,1917,0.71,29.13,29.85,6.2,16,9.5,79,74.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,2011-07-27
2,92,72,66,71.0,0440,1917,1e-06,29.21,29.84,6.0,16,9.9,82,74.0,8.0,0,1,1,0,0,0,0,0,0,0,0,0,2011-07-27
1,87,73,71,74.0,0441,1916,0.7,29.2,29.89,3.2,23,6.8,80,74.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-28
2,88,74,71,74.0,0441,1916,1e-06,29.26,29.87,3.3,21,6.8,81,74.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,2011-07-28
1,86,71,67,71.0,0442,1915,0.7,29.28,29.98,4.3,4,5.9,79,74.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-07-29
2,86,74,69,72.0,0442,1915,0.36,29.34,29.96,3.5,4,5.6,80,74.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-07-29
1,91,67,64,70.0,0443,1914,0.0,29.35,30.05,2.4,13,3.4,79,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-30
2,91,68,65,71.0,0443,1914,0.0,29.41,30.03,2.0,11,3.4,80,74.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-30
1,90,68,69,73.0,0444,1913,0.0,29.35,30.06,4.9,25,5.0,79,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-31
2,91,73,69,73.0,0444,1913,0.0,29.41,30.04,4.5,23,5.0,82,74.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-31
1,91,74,72,75.0,0445,1911,0.0,29.28,29.99,4.2,27,4.9,83,73.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-01
2,91,76,71,75.0,0445,1911,0.0,29.33,29.97,3.1,25,5.9,84,73.0,11.0,0,1,0,1,0,0,0,0,0,0,0,0,2011-08-01
1,93,74,73,76.0,0446,1910,0.43,29.04,29.77,8.3,21,9.1,84,73.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-02
2,93,74,73,77.0,0446,1910,0.28,29.1,29.75,8.0,20,8.5,84,73.0,11.0,1,0,1,1,0,0,0,0,0,0,0,0,2011-08-02
1,86,72,67,71.0,0447,1909,0.0,29.11,29.81,6.9,2,8.0,79,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-03
2,87,73,66,71.0,0447,1909,0.0,29.16,29.78,9.6,1,10.3,80,73.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-08-03
1,84,69,66,69.0,0448,1908,0.0,29.25,29.94,5.3,5,6.0,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-04
2,82,69,67,70.0,0448,1908,0.0,29.3,29.92,4.8,5,6.7,76,73.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-04
1,83,69,68,71.0,0449,1907,1e-06,29.21,29.93,4.0,5,5.5,76,73.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-05
2,84,70,68,71.0,0449,1907,1e-06,29.26,29.91,5.2,7,6.0,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-05
1,85,72,70,72.0,0450,1906,0.18,29.1,29.82,2.5,5,4.0,79,73.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-08-06
2,85,73,70,72.0,0450,1906,0.69,29.15,29.8,1.3,3,3.7,79,73.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-08-06
1,86,68,69,71.0,0451,1904,0.75,29.03,29.75,4.6,27,6.4,77,73.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-07
2,87,70,69,72.0,0451,1904,0.49,29.09,29.73,3.6,26,5.6,79,73.0,6.0,1,1,0,1,0,0,0,0,0,0,0,0,2011-08-07
1,80,68,67,69.0,0452,1903,0.63,29.0,29.72,4.0,4,6.2,74,73.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-08-08
2,80,69,67,70.0,0452,1903,0.29,29.06,29.7,2.8,6,5.8,75,73.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-08
1,80,64,61,66.0,0453,1902,0.0,28.97,29.67,10.8,28,11.1,72,73.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-08-09
2,82,66,61,66.0,0453,1902,0.01,29.03,29.66,11.0,27,11.6,74,73.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-08-09
1,77,61,54,61.0,0454,1900,0.0,29.14,29.84,7.3,31,8.7,69,73.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-10
2,78,62,54,61.0,0454,1900,0.0,29.2,29.82,4.4,31,8.0,70,73.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-10
1,81,57,54,61.0,0455,1859,0.0,29.25,29.95,2.0,24,3.0,69,73.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-11
2,81,60,54,61.0,0455,1859,0.0,29.31,29.93,2.7,23,4.2,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-11
1,81,60,59,64.0,0456,1858,0.0,29.22,29.94,8.3,19,8.5,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-12
2,82,65,57,64.0,0456,1858,0.0,29.28,29.93,8.2,19,8.4,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-12
1,83,62,64,66.0,0457,1856,0.75,29.15,29.86,3.6,27,6.7,73,73.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-13
2,84,66,63,66.0,0457,1856,0.93,29.2,29.84,5.3,24,7.8,75,73.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-13
1,75,62,60,63.0,0458,1855,1e-06,29.24,29.95,10.4,36,11.7,69,72.0,-3.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-14
2,75,62,60,63.0,0458,1855,0.01,29.29,29.93,11.7,35,12.6,69,72.0,-3.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-14
1,82,57,55,62.0,0459,1854,0.0,29.28,29.98,2.4,2,4.9,70,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-15
2,80,59,55,62.0,0459,1854,0.0,29.33,29.96,2.7,5,5.2,70,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-15
1,85,61,58,64.0,0500,1852,0.0,29.32,30.03,2.9,18,3.9,73,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-16
2,83,63,56,63.0,0500,1852,0.0,29.38,30.01,2.3,18,3.0,73,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-16
1,83,62,63,67.0,0501,1851,0.0,29.31,30.02,5.6,22,6.0,73,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-17
2,83,65,61,67.0,0501,1851,0.0,29.36,30.01,6.0,21,6.2,74,72.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-17
1,84,67,60,66.0,0502,1849,0.0,29.23,29.96,2.3,4,5.2,76,72.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-18
2,85,71,62,67.0,0502,1849,0.0,29.28,29.94,2.8,7,5.2,78,72.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-08-18
1,87,64,63,68.0,0503,1848,0.0,29.18,29.89,3.3,14,5.2,76,71.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-19
2,86,67,62,68.0,0503,1848,0.0,29.23,29.87,4.7,13,5.8,77,71.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-19
1,80,66,67,69.0,0504,1846,1.11,29.22,29.92,1.3,21,3.4,73,71.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,2011-08-20
2,79,68,67,69.0,0504,1846,0.39,29.28,29.9,2.0,16,4.9,74,71.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-20
1,80,64,58,63.0,0505,1845,1e-06,29.26,29.97,8.0,32,8.5,72,71.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-21
2,81,66,58,64.0,0505,1845,0.01,29.32,29.95,7.0,32,7.6,74,71.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-08-21
1,82,59,59,64.0,0506,1843,0.0,29.3,30.02,1.6,26,4.1,71,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-22
2,82,61,59,64.0,0506,1843,0.0,29.36,30.01,0.7,8,3.5,72,71.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-22
1,73,62,63,65.0,0508,1842,0.65,29.1,29.86,9.1,20,9.8,68,71.0,-3.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-23
2,74,66,62,65.0,0508,1842,0.4,29.18,29.86,8.4,20,9.5,70,71.0,-1.0,1,1,1,0,0,0,0,0,0,0,0,0,2011-08-23
1,92,69,65,70.0,0509,1840,0.0,28.99,29.7,8.2,27,10.7,81,71.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-08-24
2,91,70,65,70.0,0509,1840,0.0,29.05,29.68,8.1,25,11.0,81,71.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-24
1,83,64,59,64.0,0510,1839,0.0,29.26,29.95,4.1,36,7.3,74,70.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-25
2,80,65,59,64.0,0510,1839,0.0,29.33,29.93,3.1,2,7.0,73,70.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-25
1,83,59,58,63.0,0511,1837,0.0,29.26,29.98,1.9,26,3.3,71,70.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-26
2,83,61,58,64.0,0511,1837,0.0,29.32,29.97,1.2,20,3.4,72,70.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-26
1,81,64,62,66.0,0512,1835,0.0,29.21,29.93,8.2,2,9.2,73,70.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-27
2,83,67,61,66.0,0512,1835,0.0,29.26,29.91,8.1,1,9.3,75,70.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-27
1,77,61,57,61.0,0513,1834,0.0,29.22,29.93,7.0,2,7.9,69,70.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-28
2,77,61,55,61.0,0513,1834,0.0,29.26,29.91,8.5,1,9.2,69,70.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-28
1,79,59,56,62.0,0514,1832,0.0,29.31,30.01,1.4,2,3.5,69,70.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-29
2,78,61,57,62.0,0514,1832,0.0,29.36,30.0,1.1,6,4.2,70,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-29
1,76,61,56,62.0,0515,1831,0.04,29.33,30.03,5.3,15,6.3,69,70.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-30
2,79,64,54,61.0,0515,1831,0.02,29.38,30.02,5.9,15,6.8,72,70.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-30
1,87,65,64,68.0,0516,1829,1e-06,29.23,29.95,5.4,17,8.3,76,69.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-08-31
2,88,65,64,69.0,0516,1829,0.05,29.29,29.94,5.4,17,7.4,77,69.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-31
1,93,71,71,75.0,0517,1827,0.0,29.2,29.91,5.2,21,5.9,82,68.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-01
2,94,74,70,75.0,0517,1827,0.0,29.26,29.89,5.8,21,6.3,84,68.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-01
1,92,76,69,74.0,0518,1826,0.0,29.18,29.89,4.9,22,7.4,84,68.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,2011-09-02
2,94,79,69,74.0,0518,1826,1e-06,29.24,29.87,4.0,20,6.6,87,68.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-02
1,89,69,67,71.0,0519,1824,0.02,29.16,29.87,2.5,29,6.2,79,68.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,2011-09-03
2,87,71,68,71.0,0519,1824,0.15,29.21,29.85,1.2,20,5.7,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-03
1,73,58,54,60.0,0520,1822,0.0,29.24,29.94,10.5,32,11.5,66,68.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-04
2,74,60,55,61.0,0520,1822,1e-06,29.29,29.92,10.7,32,11.5,67,68.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-09-04
1,65,52,45,52.0,0521,1821,0.0,29.39,30.1,14.2,1,14.8,59,67.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-05
2,67,53,46,53.0,0521,1821,1e-06,29.43,30.07,15.9,36,16.6,60,67.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-05
1,66,51,46,52.0,0522,1819,0.0,29.44,30.16,9.5,3,10.1,59,67.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-06
2,66,57,47,54.0,0522,1819,0.0,29.49,30.14,13.8,4,14.3,62,67.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-06
1,70,52,47,54.0,0523,1817,0.0,29.42,30.16,10.2,1,10.8,61,67.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-07
2,70,58,47,55.0,0523,1817,0.0,29.47,30.13,12.4,2,13.3,64,67.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-07
1,75,57,53,59.0,0524,1815,1e-06,29.34,30.05,13.0,2,13.4,66,66.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-09-08
2,74,62,54,59.0,0524,1815,0.06,29.36,30.03,14.9,2,15.2,68,66.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,2011-09-08
1,72,60,60,62.0,0525,1814,0.02,29.23,29.96,8.2,4,8.3,66,66.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-09-09
2,72,64,61,63.0,0525,1814,0.11,29.28,29.94,7.9,4,8.4,68,66.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-09-09
1,78,56,59,62.0,0526,1812,0.0,29.29,30.0,0.9,14,3.1,67,66.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-09-10
2,76,58,60,63.0,0526,1812,0.01,29.34,29.99,0.9,14,2.0,67,66.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,2011-09-10
1,83,57,59,63.0,0527,1810,0.0,29.27,29.99,5.1,27,5.5,70,65.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-09-11
2,83,60,59,64.0,0527,1810,0.0,29.33,29.98,4.3,25,4.7,72,65.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,2011-09-11
1,86,64,59,65.0,0528,1809,0.0,29.18,29.91,10.5,23,10.9,75,65.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-12
2,86,64,59,65.0,0528,1809,0.0,29.24,29.9,9.2,23,9.3,75,65.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-12
1,73,56,54,59.0,0529,1807,0.0,29.2,29.9,4.9,31,8.7,65,65.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,2011-09-13
2,76,58,55,61.0,0529,1807,0.0,29.26,29.89,3.4,31,7.8,67,65.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,2011-09-13
1,58,47,43,49.0,0530,1805,0.08,29.39,30.09,6.3,34,7.3,53,64.0,-11.0,1,1,0,1,0,0,0,1,0,0,0,0,2011-09-14
2,60,48,45,51.0,0530,1805,1e-06,29.47,30.1,6.0,32,7.3,54,64.0,-10.0,1,1,0,1,0,0,0,1,0,0,0,0,2011-09-14
1,59,42,35,44.0,0531,1803,0.0,29.61,30.33,7.4,1,8.5,51,64.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-15
2,60,44,36,45.0,0531,1803,0.0,29.67,30.32,7.2,36,9.0,52,64.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-15
1,58,46,40,47.0,0532,1800,0.0,29.59,30.33,1.4,8,3.3,52,64.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-16
2,59,48,38,47.0,0532,1800,0.0,29.65,30.33,2.6,13,3.7,54,64.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-16
1,68,50,45,52.0,0533,1758,0.0,29.53,30.27,7.7,11,8.9,59,64.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-17
2,69,52,44,52.0,0533,1758,0.0,29.59,30.27,8.7,11,9.6,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-17
1,65,55,55,57.0,0535,1756,0.43,29.34,30.11,8.9,15,9.5,60,64.0,-4.0,1,1,0,0,0,0,0,0,1,0,0,0,2011-09-18
2,66,56,54,57.0,0535,1756,0.34,29.41,30.11,7.4,14,8.0,61,64.0,-3.0,1,1,0,0,0,0,0,0,1,0,0,0,2011-09-18
1,69,54,58,60.0,0536,1755,0.24,29.24,29.96,4.1,29,5.8,62,63.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-09-19
2,68,56,58,60.0,0536,1755,0.41,29.3,29.96,3.8,26,5.8,62,63.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,2011-09-19
1,74,49,54,58.0,0537,1753,0.0,29.26,29.99,7.3,18,7.3,62,62.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,2011-09-20
2,75,53,54,58.0,0537,1753,0.01,29.33,29.99,5.8,17,6.1,64,62.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,2011-09-20
1,71,56,49,56.0,0538,1751,1e-06,29.23,29.95,10.2,25,11.0,64,62.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2011-09-21
2,72,57,49,56.0,0538,1751,1e-06,29.29,29.94,9.4,24,10.3,65,62.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-21
1,64,51,47,52.0,0539,1749,0.0,29.36,30.08,4.6,27,6.9,58,62.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-22
2,63,53,47,52.0,0539,1749,0.0,29.42,30.08,6.5,25,7.2,58,62.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-22
1,62,48,44,49.0,0540,1748,0.0,29.33,30.06,5.9,36,7.0,55,61.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-23
