Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray,Week,DaylightMinutes
CULEX PIPIENS/RESTUANS,11,T160,41.903002,-87.688267,8,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,11,T160,41.903002,-87.688267,8,5,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,60,T017,41.960616,-87.777189,9,1,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,60,T017,41.960616,-87.777189,9,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,33,T095,41.704336,-87.703736,8,6,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,17,T039,41.911824,-87.726737,9,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,17,T039,41.911824,-87.726737,9,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,17,T039,41.911824,-87.726737,9,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,12,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,35,T062,41.800737,-87.71188,8,1,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,11,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,67,T066,41.77166,-87.703047,8,2,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,22,T069,41.768388,-87.678649,8,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,13,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,10,T073,41.773215,-87.60088,8,3,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,10,T073,41.773215,-87.60088,8,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.666343,9,3,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,39,T074,41.822536,-87.666343,9,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,71,T079,41.766202,-87.562889,9,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,79,T083,41.754292,-87.590773,9,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,5,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,63,T155,41.776156,-87.778927,9,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,8,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,37,T063,41.82561,-87.726549,9,2,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T138,41.726465,-87.585413,5,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,10,T138,41.726465,-87.585413,5,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,17,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,13,T200,41.678618,-87.559308,5,4,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,13,T200,41.678618,-87.559308,5,6,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,8,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,13,T209,41.740641,-87.546587,5,2,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,13,T209,41.740641,-87.546587,5,2,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,37,T212,41.680946,-87.535198,8,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,37,T212,41.680946,-87.535198,8,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,17,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,24,T128,41.704572,-87.565666,8,2,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,5,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,10,T102,41.750498,-87.605294,5,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,10,T102,41.750498,-87.605294,5,1,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,4,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,91,T009,41.992478,-87.862995,8,1,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,39,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,7,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,3,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,1,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,2,0,2009-09-17 00:00:00,0,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,1,0,2009-09-17 00:00:00,0,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,10,T900,41.974689,-87.890615,9,4,0,2009-09-17 00:00:00,1,0,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,4,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,2,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,48,T222,41.925198,-87.746381,8,8,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,51,T223,41.973845,-87.805059,9,18,0,2009-09-17 00:00:00,1,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,51,T223,41.973845,-87.805059,9,14,0,2009-09-17 00:00:00,0,1,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,51,T223,41.973845,-87.805059,9,1,0,2009-09-17 00:00:00,1,0,0,0,1,72,50,52,56.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,50,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,45,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,82,T225,41.743402,-87.731435,8,3,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.600963,5,7,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,65,T227,41.728495,-87.600963,5,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,65,T227,41.728495,-87.600963,5,3,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,17,T224,41.947227,-87.671457,9,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,17,T224,41.947227,-87.671457,9,1,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,11,T229,41.753411,-87.639817,5,4,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,13,T230,41.904194,-87.756155,9,2,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS,13,T230,41.904194,-87.756155,9,2,0,2009-09-17 00:00:00,1,0,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,39,T228,41.951866,-87.725057,8,10,0,2009-09-17 00:00:00,1,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX RESTUANS,39,T228,41.951866,-87.725057,8,5,0,2009-09-17 00:00:00,0,1,0,0,2,71,54,51,57.0,1900-01-01 05:33:00,1900-01-01 17:58:00,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,38,745
CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,27,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX RESTUANS,41,T002,41.95469,-87.800991,9,1,0,2009-09-25 00:00:00,0,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS,41,T002,41.95469,-87.800991,9,1,0,2009-09-25 00:00:00,1,0,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,3,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,23,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX RESTUANS,11,T048,41.867108,-87.654224,8,10,0,2009-09-25 00:00:00,0,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,11,T049,41.896282,-87.655232,8,3,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,4,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,12,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX RESTUANS,22,T054,41.921965,-87.632085,8,1,0,2009-09-25 00:00:00,0,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,17,T094,41.720848,-87.666014,9,2,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS,17,T094,41.720848,-87.666014,9,1,0,2009-09-25 00:00:00,1,0,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,75,T148,42.01743,-87.687769,8,4,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,15,T153,41.907645,-87.760886,8,3,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,7,0,2009-09-25 00:00:00,1,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX RESTUANS,89,T159,41.732984,-87.649642,8,2,0,2009-09-25 00:00:00,0,1,0,0,2,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,4,0,2009-09-25 00:00:00,1,1,0,0,1,70,60,57,60.0,1900-01-01 05:42:00,1900-01-01 17:44:00,0.16,29.39,30.12,5.4,11,7.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,720,1.5,39,722
