TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray,NumMosquitos,WnvPresent
112,0,1,880,67,90,30,1.5,720,1,0
112,0,0,880,67,90,30,1.5,720,3,0
83,1,1,880,67,90,30,1.5,720,14,0
83,1,0,880,67,90,30,1.5,720,14,0
83,0,1,880,67,90,30,1.5,720,10,0
83,0,0,880,67,90,30,1.5,720,2,0
78,1,1,880,67,90,30,1.5,720,17,0
78,1,0,880,67,90,30,1.5,720,6,0
78,0,1,880,67,90,30,1.5,720,3,0
19,1,1,880,67,90,30,1.5,720,25,0
19,1,0,880,67,90,30,1.5,720,7,0
19,0,0,880,67,90,30,1.5,720,2,0
8,1,1,880,66,88,30,1.5,720,1,0
134,1,1,880,66,88,30,1.5,720,9,0
134,1,1,880,66,88,30,1.5,720,48,0
134,1,1,880,66,88,30,1.5,720,37,1
134,1,1,880,66,88,30,1.5,720,50,0
134,1,1,880,66,88,30,1.5,720,39,0
134,1,0,880,66,88,30,1.5,720,2,0
134,1,0,880,66,88,30,1.5,720,50,0
134,1,0,880,66,88,30,1.5,720,21,1
134,1,0,880,66,88,30,1.5,720,19,0
134,1,0,880,66,88,30,1.5,720,20,0
134,0,1,880,66,88,30,1.5,720,4,0
134,0,1,880,66,88,30,1.5,720,18,0
134,0,1,880,66,88,30,1.5,720,50,0
134,0,1,880,66,88,30,1.5,720,22,0
134,0,1,880,66,88,30,1.5,720,3,0
135,1,1,880,66,88,30,1.5,720,3,0
135,1,1,880,66,88,30,1.5,720,50,0
135,1,1,880,66,88,30,1.5,720,25,0
135,1,0,880,66,88,30,1.5,720,12,0
135,0,1,880,66,88,30,1.5,720,12,0
118,1,1,880,67,90,30,1.5,720,3,0
118,1,0,880,67,90,30,1.5,720,5,0
119,1,1,880,66,88,30,1.5,720,50,0
119,1,1,880,66,88,30,1.5,720,14,0
119,1,1,880,66,88,30,1.5,720,48,0
119,1,0,880,66,88,30,1.5,720,8,0
121,1,1,880,67,90,30,1.5,720,41,0
121,1,0,880,67,90,30,1.5,720,16,1
121,0,1,880,67,90,30,1.5,720,13,0
123,1,1,880,67,90,30,1.5,720,5,0
123,1,0,880,67,90,30,1.5,720,5,0
120,1,1,880,67,90,30,1.5,720,1,0
120,1,0,880,67,90,30,1.5,720,3,0
122,1,1,880,67,90,30,1.5,720,19,0
122,1,0,880,67,90,30,1.5,720,12,0
122,0,1,880,67,90,30,1.5,720,3,0
126,1,0,880,67,90,30,1.5,720,6,0
126,0,1,880,67,90,30,1.5,720,1,0
124,1,1,880,67,90,30,1.5,720,17,0
124,1,0,880,67,90,30,1.5,720,9,0
25,1,0,880,67,90,30,1.5,720,3,0
127,1,1,880,67,90,30,1.5,720,3,0
127,1,0,880,67,90,30,1.5,720,1,0
127,0,1,880,67,90,30,1.5,720,1,0
130,1,1,880,67,90,30,1.5,720,32,0
130,1,0,880,67,90,30,1.5,720,8,0
130,0,1,880,67,90,30,1.5,720,3,0
1,1,1,873,69,86,30,1.5,720,29,0
1,1,0,873,69,86,30,1.5,720,7,0
1,0,1,873,69,86,30,1.5,720,8,0
33,1,1,873,69,86,30,1.5,720,3,0
35,1,1,873,69,86,30,1.5,720,6,0
35,1,0,873,69,86,30,1.5,720,7,0
36,1,1,873,69,86,30,1.5,720,1,0
36,1,0,873,69,86,30,1.5,720,1,0
39,1,1,873,69,86,30,1.5,720,2,0
39,1,0,873,69,86,30,1.5,720,1,0
71,1,1,873,69,86,30,1.5,720,13,0
71,1,0,873,69,86,30,1.5,720,5,0
105,1,0,873,69,86,30,1.5,720,1,0
105,0,1,873,69,86,30,1.5,720,3,0
9,1,1,873,67,86,30,1.5,720,3,0
9,1,1,873,67,86,30,1.5,720,48,0
9,1,0,873,67,86,30,1.5,720,15,0
22,1,1,873,69,86,30,1.5,720,34,0
22,1,1,873,69,86,30,1.5,720,50,1
22,1,1,873,69,86,30,1.5,720,24,0
22,1,0,873,69,86,30,1.5,720,22,0
22,0,0,873,69,86,30,1.5,720,1,0
67,1,0,873,69,86,30,1.5,720,1,0
68,1,1,873,69,86,30,1.5,720,16,0
68,1,0,873,69,86,30,1.5,720,8,1
85,1,1,873,69,86,30,1.5,720,3,0
85,1,0,873,69,86,30,1.5,720,1,0
85,0,0,873,69,86,30,1.5,720,2,0
91,1,1,873,69,86,30,1.5,720,4,0
93,1,1,873,69,86,30,1.5,720,4,0
93,1,0,873,69,86,30,1.5,720,1,0
93,0,1,873,69,86,30,1.5,720,2,0
97,1,1,873,69,86,30,1.5,720,49,0
97,1,1,873,69,86,30,1.5,720,50,0
97,1,1,873,69,86,30,1.5,720,48,0
97,1,0,873,69,86,30,1.5,720,13,0
97,0,1,873,69,86,30,1.5,720,1,0
98,1,1,873,69,86,30,1.5,720,7,0
114,1,1,873,69,86,30,1.5,720,1,0
116,1,1,873,69,86,30,1.5,720,2,0
2,1,1,873,69,86,30,1.5,720,27,0
2,1,1,873,69,86,30,1.5,720,50,0
2,1,1,873,69,86,30,1.5,720,26,0
2,1,0,873,69,86,30,1.5,720,25,0
2,0,1,873,69,86,30,1.5,720,20,0
7,1,1,873,67,86,30,1.5,720,3,0
7,1,0,873,67,86,30,1.5,720,2,0
7,0,1,873,67,86,30,1.5,720,4,0
10,1,1,873,69,86,30,1.5,720,5,0
10,1,0,873,69,86,30,1.5,720,5,0
34,1,1,873,69,86,30,1.5,720,18,0
34,1,0,873,69,86,30,1.5,720,8,0
34,0,1,873,69,86,30,1.5,720,1,0
11,1,1,873,69,86,30,1.5,720,1,0
16,1,1,873,69,86,30,1.5,720,1,0
21,1,0,873,69,86,30,1.5,720,1,0
106,1,1,873,69,86,30,1.5,720,14,0
106,0,1,873,69,86,30,1.5,720,5,0
106,0,0,873,69,86,30,1.5,720,1,0
15,0,1,873,69,86,30,1.5,720,1,0
73,1,1,873,69,86,30,1.5,720,2,0
28,1,1,873,69,86,30,1.5,720,1,0
42,1,1,873,69,86,30,1.5,720,2,0
42,1,0,873,69,86,30,1.5,720,3,0
43,1,1,873,69,86,30,1.5,720,1,0
45,1,1,873,69,86,30,1.5,720,2,0
45,1,0,873,69,86,30,1.5,720,6,0
45,0,1,873,69,86,30,1.5,720,2,0
46,1,1,873,69,86,30,1.5,720,8,0
52,1,1,873,69,86,30,1.5,720,5,0
52,1,0,873,69,86,30,1.5,720,6,0
52,0,1,873,69,86,30,1.5,720,2,0
53,1,1,873,69,86,30,1.5,720,1,0
58,1,0,873,69,86,30,1.5,720,2,0
59,0,1,873,69,86,30,1.5,720,3,0
60,1,0,873,69,86,30,1.5,720,1,0
61,1,0,873,69,86,30,1.5,720,8,0
81,1,1,873,69,86,30,1.5,720,2,0
81,1,0,873,69,86,30,1.5,720,7,0
81,0,1,873,69,86,30,1.5,720,4,0
101,0,1,873,69,86,30,1.5,720,1,0
44,1,1,873,69,86,30,1.5,720,1,0
44,1,0,873,69,86,30,1.5,720,1,0
86,1,1,873,69,86,30,1.5,720,3,0
109,1,0,873,69,86,30,1.5,720,1,0
111,1,1,873,69,86,30,1.5,720,3,0
111,1,0,873,69,86,30,1.5,720,1,0
83,1,0,873,69,86,30,1.5,720,3,0
83,0,0,873,69,86,30,1.5,720,1,0
76,1,1,873,69,86,30,1.5,720,1,0
78,1,1,873,69,86,30,1.5,720,9,0
19,1,1,873,69,86,30,1.5,720,9,0
19,1,0,873,69,86,30,1.5,720,3,0
19,0,1,873,69,86,30,1.5,720,4,0
19,0,0,873,69,86,30,1.5,720,1,0
117,1,1,873,69,86,30,1.5,720,7,0
117,1,0,873,69,86,30,1.5,720,4,0
134,1,1,873,67,86,30,1.5,720,11,0
134,1,1,873,67,86,30,1.5,720,26,0
134,1,1,873,67,86,30,1.5,720,2,0
134,1,1,873,67,86,30,1.5,720,21,1
134,1,1,873,67,86,30,1.5,720,6,0
134,1,0,873,67,86,30,1.5,720,5,0
134,1,0,873,67,86,30,1.5,720,9,0
134,1,0,873,67,86,30,1.5,720,17,1
134,1,0,873,67,86,30,1.5,720,6,0
134,0,1,873,67,86,30,1.5,720,46,0
134,0,1,873,67,86,30,1.5,720,9,0
134,0,1,873,67,86,30,1.5,720,13,0
134,0,1,873,67,86,30,1.5,720,41,0
135,1,1,873,67,86,30,1.5,720,18,1
135,1,1,873,67,86,30,1.5,720,15,0
135,1,0,873,67,86,30,1.5,720,10,1
135,0,1,873,67,86,30,1.5,720,23,0
135,0,1,873,67,86,30,1.5,720,19,0
118,1,1,873,69,86,30,1.5,720,4,0
119,1,1,873,67,86,30,1.5,720,40,0
119,1,1,873,67,86,30,1.5,720,50,1
119,1,0,873,67,86,30,1.5,720,4,0
121,1,1,873,69,86,30,1.5,720,3,0
121,1,0,873,69,86,30,1.5,720,2,0
121,0,1,873,69,86,30,1.5,720,2,0
120,1,1,873,69,86,30,1.5,720,1,0
120,1,0,873,69,86,30,1.5,720,1,0
122,1,1,873,69,86,30,1.5,720,19,0
122,1,0,873,69,86,30,1.5,720,21,0
122,0,1,873,69,86,30,1.5,720,3,0
122,0,0,873,69,86,30,1.5,720,1,0
126,1,1,873,69,86,30,1.5,720,50,0
126,1,1,873,69,86,30,1.5,720,27,0
126,1,0,873,69,86,30,1.5,720,4,0
124,1,0,873,69,86,30,1.5,720,3,0
25,1,0,873,69,86,30,1.5,720,2,0
128,1,0,873,69,86,30,1.5,720,1,0
130,1,1,873,69,86,30,1.5,720,6,0
130,0,1,873,69,86,30,1.5,720,1,0
1,1,1,858,68,84,31,1.5,720,21,0
1,1,0,858,68,84,31,1.5,720,3,0
33,1,0,858,68,84,31,1.5,720,2,0
35,1,1,858,68,84,31,1.5,720,11,0
39,1,1,858,68,84,31,1.5,720,1,0
39,0,1,858,68,84,31,1.5,720,1,0
71,1,1,858,68,84,31,1.5,720,1,0
71,1,0,858,68,84,31,1.5,720,3,0
105,1,1,858,68,84,31,1.5,720,1,0
105,0,1,858,68,84,31,1.5,720,2,0
9,1,1,858,68,83,31,1.5,720,18,0
9,1,0,858,68,83,31,1.5,720,2,0
20,1,1,858,68,84,31,1.5,720,4,0
22,1,1,858,68,84,31,1.5,720,16,0
22,1,0,858,68,84,31,1.5,720,4,0
22,0,0,858,68,84,31,1.5,720,1,0
23,1,0,858,68,84,31,1.5,720,1,0
67,1,1,858,68,84,31,1.5,720,4,0
67,1,0,858,68,84,31,1.5,720,3,0
67,0,1,858,68,84,31,1.5,720,2,0
67,0,0,858,68,84,31,1.5,720,1,0
68,1,1,858,68,84,31,1.5,720,20,0
68,1,0,858,68,84,31,1.5,720,6,0
68,0,1,858,68,84,31,1.5,720,5,0
85,1,0,858,68,84,31,1.5,720,4,0
85,0,0,858,68,84,31,1.5,720,1,0
91,1,1,858,68,84,31,1.5,720,3,0
91,0,1,858,68,84,31,1.5,720,3,0
93,1,1,858,68,84,31,1.5,720,15,0
93,1,0,858,68,84,31,1.5,720,4,0
97,1,1,858,68,84,31,1.5,720,26,0
97,1,0,858,68,84,31,1.5,720,10,0
97,0,1,858,68,84,31,1.5,720,11,0
104,1,1,858,68,84,31,1.5,720,13,0
104,0,1,858,68,84,31,1.5,720,2,0
114,1,1,858,68,84,31,1.5,720,1,0
116,1,1,858,68,84,31,1.5,720,5,0
116,1,0,858,68,84,31,1.5,720,1,0
116,0,1,858,68,84,31,1.5,720,1,0
2,1,1,858,68,84,31,1.5,720,30,0
2,1,1,858,68,84,31,1.5,720,24,0
7,1,1,858,68,83,31,1.5,720,23,1
7,1,0,858,68,83,31,1.5,720,1,0
10,1,1,858,68,84,31,1.5,720,6,0
30,1,1,858,68,84,31,1.5,720,1,0
34,1,1,858,68,84,31,1.5,720,5,0
11,1,1,858,68,84,31,1.5,720,1,0
11,0,1,858,68,84,31,1.5,720,2,0
21,1,1,858,68,84,31,1.5,720,17,0
21,1,0,858,68,84,31,1.5,720,3,0
90,1,1,858,68,84,31,1.5,720,48,0
90,1,0,858,68,84,31,1.5,720,5,0
106,1,1,858,68,84,31,1.5,720,19,0
106,1,0,858,68,84,31,1.5,720,1,0
106,0,1,858,68,84,31,1.5,720,1,0
73,1,1,858,68,84,31,1.5,720,7,0
73,1,0,858,68,84,31,1.5,720,2,0
73,0,1,858,68,84,31,1.5,720,1,0
43,1,1,858,68,84,31,1.5,720,1,0
43,1,0,858,68,84,31,1.5,720,1,0
45,1,1,858,68,84,31,1.5,720,11,0
45,1,0,858,68,84,31,1.5,720,10,0
45,0,1,858,68,84,31,1.5,720,2,0
52,1,1,858,68,84,31,1.5,720,2,0
52,1,0,858,68,84,31,1.5,720,1,0
52,0,1,858,68,84,31,1.5,720,1,0
53,1,1,858,68,84,31,1.5,720,4,0
53,0,1,858,68,84,31,1.5,720,3,0
56,1,1,858,68,84,31,1.5,720,2,0
58,1,1,858,68,84,31,1.5,720,1,0
59,1,1,858,68,84,31,1.5,720,7,0
59,1,0,858,68,84,31,1.5,720,1,0
59,0,1,858,68,84,31,1.5,720,1,0
60,1,1,858,68,84,31,1.5,720,2,0
61,1,1,858,68,84,31,1.5,720,2,0
61,0,1,858,68,84,31,1.5,720,3,0
81,1,1,858,68,84,31,1.5,720,8,0
81,1,0,858,68,84,31,1.5,720,2,0
81,0,1,858,68,84,31,1.5,720,7,0
101,1,1,858,68,84,31,1.5,720,2,0
44,1,1,858,68,84,31,1.5,720,9,0
44,1,0,858,68,84,31,1.5,720,11,0
82,1,1,858,68,84,31,1.5,720,1,0
86,1,1,858,68,84,31,1.5,720,5,0
86,1,0,858,68,84,31,1.5,720,6,0
86,0,1,858,68,84,31,1.5,720,5,0
111,1,1,858,68,84,31,1.5,720,4,0
111,0,1,858,68,84,31,1.5,720,2,0
112,1,1,858,68,84,31,1.5,720,1,0
112,1,0,858,68,84,31,1.5,720,1,0
112,0,0,858,68,84,31,1.5,720,1,0
83,1,1,858,68,84,31,1.5,720,14,0
83,1,0,858,68,84,31,1.5,720,6,0
83,0,1,858,68,84,31,1.5,720,6,0
83,0,0,858,68,84,31,1.5,720,2,0
78,1,0,858,68,84,31,1.5,720,1,0
78,0,1,858,68,84,31,1.5,720,2,0
19,1,1,858,68,84,31,1.5,720,10,0
117,1,1,858,68,84,31,1.5,720,5,0
117,1,0,858,68,84,31,1.5,720,2,0
117,0,1,858,68,84,31,1.5,720,4,0
8,1,1,858,68,83,31,1.5,720,1,0
8,1,0,858,68,83,31,1.5,720,2,0
134,1,1,858,68,83,31,1.5,720,6,0
134,1,1,858,68,83,31,1.5,720,23,0
134,1,1,858,68,83,31,1.5,720,11,1
134,1,1,858,68,83,31,1.5,720,3,0
134,1,1,858,68,83,31,1.5,720,16,1
134,1,0,858,68,83,31,1.5,720,3,0
134,1,0,858,68,83,31,1.5,720,27,0
134,1,0,858,68,83,31,1.5,720,1,0
134,1,0,858,68,83,31,1.5,720,9,0
134,1,0,858,68,83,31,1.5,720,2,0
134,0,1,858,68,83,31,1.5,720,10,0
134,0,1,858,68,83,31,1.5,720,6,0
135,1,1,858,68,83,31,1.5,720,39,1
135,1,0,858,68,83,31,1.5,720,7,1
135,1,0,858,68,83,31,1.5,720,3,0
135,0,1,858,68,83,31,1.5,720,8,0
118,1,1,858,68,84,31,1.5,720,21,0
118,1,0,858,68,84,31,1.5,720,4,0
118,0,1,858,68,84,31,1.5,720,5,0
119,1,1,858,68,83,31,1.5,720,43,0
119,1,1,858,68,83,31,1.5,720,25,0
119,1,1,858,68,83,31,1.5,720,50,0
119,0,1,858,68,83,31,1.5,720,2,0
121,1,1,858,68,84,31,1.5,720,13,0
123,1,1,858,68,84,31,1.5,720,28,0
123,1,0,858,68,84,31,1.5,720,10,0
120,1,0,858,68,84,31,1.5,720,3,0
122,1,1,858,68,84,31,1.5,720,25,0
122,1,0,858,68,84,31,1.5,720,3,0
122,0,1,858,68,84,31,1.5,720,8,0
126,1,1,858,68,84,31,1.5,720,9,0
124,1,1,858,68,84,31,1.5,720,5,0
25,1,0,858,68,84,31,1.5,720,1,0
25,0,1,858,68,84,31,1.5,720,2,0
128,1,1,858,68,84,31,1.5,720,2,0
130,0,0,858,68,84,31,1.5,720,1,0
1,1,1,842,57,82,32,1.5,720,14,0
33,1,1,842,57,82,32,1.5,720,2,0
33,1,0,842,57,82,32,1.5,720,1,0
35,1,1,842,57,82,32,1.5,720,3,0
35,1,0,842,57,82,32,1.5,720,3,0
36,1,1,842,57,82,32,1.5,720,2,0
39,1,1,842,57,82,32,1.5,720,2,0
39,1,1,842,57,82,32,1.5,720,1,0
39,1,0,842,57,82,32,1.5,720,5,0
71,1,1,842,57,82,32,1.5,720,14,0
71,1,0,842,57,82,32,1.5,720,5,0
71,0,1,842,57,82,32,1.5,720,4,0
105,1,0,842,57,82,32,1.5,720,1,0
9,1,1,842,59,81,32,1.5,720,6,0
22,1,1,842,57,82,32,1.5,720,28,0
22,1,0,842,57,82,32,1.5,720,4,0
22,0,1,842,57,82,32,1.5,720,6,0
23,1,1,842,57,82,32,1.5,720,2,0
67,1,1,842,57,82,32,1.5,720,11,0
67,0,1,842,57,82,32,1.5,720,5,0
68,1,1,842,57,82,32,1.5,720,1,0
68,1,0,842,57,82,32,1.5,720,1,0
68,0,1,842,57,82,32,1.5,720,6,0
91,1,1,842,57,82,32,1.5,720,4,0
93,1,1,842,57,82,32,1.5,720,2,0
93,1,0,842,57,82,32,1.5,720,1,0
97,1,1,842,57,82,32,1.5,720,11,0
97,1,0,842,57,82,32,1.5,720,2,0
97,0,1,842,57,82,32,1.5,720,5,0
98,1,0,842,57,82,32,1.5,720,1,0
98,0,1,842,57,82,32,1.5,720,2,0
2,1,1,842,57,82,32,1.5,720,5,0
2,0,1,842,57,82,32,1.5,720,2,0
7,1,1,842,59,81,32,1.5,720,2,0
7,1,0,842,59,81,32,1.5,720,1,0
11,1,1,842,57,82,32,1.5,720,1,0
16,1,0,842,57,82,32,1.5,720,1,0
21,1,0,842,57,82,32,1.5,720,1,0
21,0,0,842,57,82,32,1.5,720,1,0
106,1,1,842,57,82,32,1.5,720,2,0
106,1,0,842,57,82,32,1.5,720,2,0
106,0,1,842,57,82,32,1.5,720,1,0
15,1,0,842,57,82,32,1.5,720,1,0
73,1,1,842,57,82,32,1.5,720,4,1
28,1,1,842,57,82,32,1.5,720,1,0
42,1,1,842,57,82,32,1.5,720,1,0
43,1,1,842,57,82,32,1.5,720,2,0
45,1,1,842,57,82,32,1.5,720,5,0
45,0,1,842,57,82,32,1.5,720,2,0
46,1,1,842,57,82,32,1.5,720,2,0
46,0,0,842,57,82,32,1.5,720,1,0
48,1,1,842,57,82,32,1.5,720,1,0
52,1,1,842,57,82,32,1.5,720,4,0
52,1,0,842,57,82,32,1.5,720,7,0
52,0,1,842,57,82,32,1.5,720,1,0
53,1,1,842,57,82,32,1.5,720,2,0
53,1,0,842,57,82,32,1.5,720,1,0
56,1,1,842,57,82,32,1.5,720,2,0
58,1,1,842,57,82,32,1.5,720,1,0
60,0,1,842,57,82,32,1.5,720,1,1
62,1,1,842,57,82,32,1.5,720,1,0
81,1,1,842,57,82,32,1.5,720,29,0
81,1,0,842,57,82,32,1.5,720,11,0
81,0,1,842,57,82,32,1.5,720,10,0
81,0,0,842,57,82,32,1.5,720,1,0
44,1,1,842,57,82,32,1.5,720,8,0
82,1,1,842,57,82,32,1.5,720,39,1
82,1,1,842,57,82,32,1.5,720,16,0
82,1,0,842,57,82,32,1.5,720,6,0
82,0,1,842,57,82,32,1.5,720,4,0
86,1,1,842,57,82,32,1.5,720,11,0
86,1,0,842,57,82,32,1.5,720,4,0
86,0,0,842,57,82,32,1.5,720,1,0
109,1,1,842,57,82,32,1.5,720,10,0
109,0,1,842,57,82,32,1.5,720,3,0
109,0,0,842,57,82,32,1.5,720,2,0
111,1,1,842,57,82,32,1.5,720,4,0
111,1,0,842,57,82,32,1.5,720,1,0
112,0,0,842,57,82,32,1.5,720,3,0
83,1,1,842,57,82,32,1.5,720,5,0
83,1,0,842,57,82,32,1.5,720,3,0
83,0,1,842,57,82,32,1.5,720,2,0
76,1,1,842,57,82,32,1.5,720,2,0
78,1,1,842,57,82,32,1.5,720,2,0
19,1,1,842,57,82,32,1.5,720,15,0
19,1,0,842,57,82,32,1.5,720,2,0
117,1,1,842,57,82,32,1.5,720,1,0
134,1,1,842,59,81,32,1.5,720,50,1
134,1,1,842,59,81,32,1.5,720,3,1
134,1,1,842,59,81,32,1.5,720,10,0
134,1,1,842,59,81,32,1.5,720,6,0
134,1,1,842,59,81,32,1.5,720,7,1
134,1,1,842,59,81,32,1.5,720,19,0
134,1,1,842,59,81,32,1.5,720,37,0
134,1,0,842,59,81,32,1.5,720,3,0
134,1,0,842,59,81,32,1.5,720,8,0
134,1,0,842,59,81,32,1.5,720,13,0
134,0,1,842,59,81,32,1.5,720,11,0
134,0,1,842,59,81,32,1.5,720,9,0
134,0,1,842,59,81,32,1.5,720,7,0
134,0,1,842,59,81,32,1.5,720,11,1
134,0,0,842,59,81,32,1.5,720,1,0
135,1,1,842,59,81,32,1.5,720,50,1
135,1,1,842,59,81,32,1.5,720,8,1
135,0,1,842,59,81,32,1.5,720,7,0
118,1,1,842,57,82,32,1.5,720,15,0
118,0,1,842,57,82,32,1.5,720,11,0
119,1,1,842,59,81,32,1.5,720,4,0
119,1,0,842,59,81,32,1.5,720,3,1
121,1,0,842,57,82,32,1.5,720,1,0
123,1,1,842,57,82,32,1.5,720,7,0
123,1,0,842,57,82,32,1.5,720,3,0
120,1,1,842,57,82,32,1.5,720,1,0
122,1,1,842,57,82,32,1.5,720,12,0
122,1,0,842,57,82,32,1.5,720,3,0
122,0,1,842,57,82,32,1.5,720,2,0
126,1,1,842,57,82,32,1.5,720,5,0
126,0,1,842,57,82,32,1.5,720,9,0
128,1,1,842,57,82,32,1.5,720,5,0
128,1,0,842,57,82,32,1.5,720,1,0
129,1,1,842,59,81,32,1.5,720,7,0
129,0,1,842,59,81,32,1.5,720,2,0
130,1,1,842,57,82,32,1.5,720,7,0
130,1,0,842,57,82,32,1.5,720,1,0
130,0,1,842,57,82,32,1.5,720,4,0
130,0,0,842,57,82,32,1.5,720,1,0
1,1,1,825,62,86,33,1.5,720,1,0
35,1,0,825,62,86,33,1.5,720,6,0
35,0,1,825,62,86,33,1.5,720,1,0
36,1,1,825,62,86,33,1.5,720,1,0
39,1,1,825,62,86,33,1.5,720,9,0
39,1,0,825,62,86,33,1.5,720,5,0
105,1,1,825,62,86,33,1.5,720,3,0
9,1,0,825,63,87,33,1.5,720,2,0
20,1,1,825,62,86,33,1.5,720,4,1
22,1,1,825,62,86,33,1.5,720,13,0
22,1,0,825,62,86,33,1.5,720,1,0
22,0,1,825,62,86,33,1.5,720,1,0
23,1,1,825,62,86,33,1.5,720,2,0
67,1,1,825,62,86,33,1.5,720,1,0
85,1,1,825,62,86,33,1.5,720,3,0
85,0,1,825,62,86,33,1.5,720,1,0
85,0,0,825,62,86,33,1.5,720,2,0
91,1,1,825,62,86,33,1.5,720,2,0
93,1,1,825,62,86,33,1.5,720,1,0
93,0,1,825,62,86,33,1.5,720,1,0
97,1,1,825,62,86,33,1.5,720,13,0
97,1,0,825,62,86,33,1.5,720,5,0
98,1,1,825,62,86,33,1.5,720,6,0
98,1,0,825,62,86,33,1.5,720,1,0
114,1,1,825,62,86,33,1.5,720,1,0
114,1,0,825,62,86,33,1.5,720,1,0
116,1,1,825,62,86,33,1.5,720,2,0
116,1,0,825,62,86,33,1.5,720,2,0
116,0,1,825,62,86,33,1.5,720,2,0
2,1,1,825,62,86,33,1.5,720,17,0
2,1,0,825,62,86,33,1.5,720,2,0
10,1,1,825,62,86,33,1.5,720,1,0
30,1,1,825,62,86,33,1.5,720,1,0
30,0,1,825,62,86,33,1.5,720,1,0
34,1,1,825,62,86,33,1.5,720,5,0
34,1,0,825,62,86,33,1.5,720,4,0
11,1,1,825,62,86,33,1.5,720,2,0
21,1,1,825,62,86,33,1.5,720,6,0
21,1,0,825,62,86,33,1.5,720,3,0
21,0,0,825,62,86,33,1.5,720,2,0
106,1,1,825,62,86,33,1.5,720,1,0
106,1,0,825,62,86,33,1.5,720,2,0
15,1,1,825,62,86,33,1.5,720,2,0
43,1,1,825,62,86,33,1.5,720,1,0
43,0,1,825,62,86,33,1.5,720,1,0
45,1,1,825,62,86,33,1.5,720,5,0
46,1,1,825,62,86,33,1.5,720,6,0
46,0,1,825,62,86,33,1.5,720,1,0
48,1,1,825,62,86,33,1.5,720,3,0
48,0,1,825,62,86,33,1.5,720,1,0
52,1,1,825,62,86,33,1.5,720,16,1
52,1,0,825,62,86,33,1.5,720,16,0
53,1,1,825,62,86,33,1.5,720,1,0
53,1,0,825,62,86,33,1.5,720,1,0
56,1,1,825,62,86,33,1.5,720,1,0
56,1,0,825,62,86,33,1.5,720,2,0
58,1,1,825,62,86,33,1.5,720,3,0
59,1,1,825,62,86,33,1.5,720,4,0
60,1,1,825,62,86,33,1.5,720,1,0
62,0,1,825,62,86,33,1.5,720,1,0
81,1,1,825,62,86,33,1.5,720,26,0
81,1,0,825,62,86,33,1.5,720,11,0
101,1,1,825,62,86,33,1.5,720,7,0
101,0,0,825,62,86,33,1.5,720,1,0
44,1,1,825,62,86,33,1.5,720,3,0
82,1,1,825,62,86,33,1.5,720,2,0
82,1,0,825,62,86,33,1.5,720,3,0
82,0,1,825,62,86,33,1.5,720,1,0
86,1,1,825,62,86,33,1.5,720,3,0
109,1,1,825,62,86,33,1.5,720,1,0
83,1,1,825,62,86,33,1.5,720,1,0
83,1,0,825,62,86,33,1.5,720,1,0
83,0,1,825,62,86,33,1.5,720,2,0
83,0,0,825,62,86,33,1.5,720,1,0
76,1,1,825,62,86,33,1.5,720,1,0
78,1,1,825,62,86,33,1.5,720,1,0
19,1,1,825,62,86,33,1.5,720,4,0
19,1,0,825,62,86,33,1.5,720,1,0
19,0,1,825,62,86,33,1.5,720,2,0
19,0,0,825,62,86,33,1.5,720,1,0
117,1,0,825,62,86,33,1.5,720,5,0
134,1,1,825,63,87,33,1.5,720,9,0
134,1,1,825,63,87,33,1.5,720,4,0
134,1,1,825,63,87,33,1.5,720,24,0
134,1,1,825,63,87,33,1.5,720,5,0
134,1,1,825,63,87,33,1.5,720,13,0
134,1,0,825,63,87,33,1.5,720,2,0
134,1,0,825,63,87,33,1.5,720,8,0
134,1,0,825,63,87,33,1.5,720,6,0
134,1,0,825,63,87,33,1.5,720,5,0
134,0,1,825,63,87,33,1.5,720,2,0
134,0,1,825,63,87,33,1.5,720,37,1
134,0,1,825,63,87,33,1.5,720,31,1
134,0,1,825,63,87,33,1.5,720,15,0
134,0,1,825,63,87,33,1.5,720,29,0
134,0,1,825,63,87,33,1.5,720,27,0
135,1,1,825,63,87,33,1.5,720,10,0
135,0,1,825,63,87,33,1.5,720,2,0
118,1,1,825,62,86,33,1.5,720,8,0
118,1,0,825,62,86,33,1.5,720,4,0
121,1,1,825,62,86,33,1.5,720,1,0
121,1,0,825,62,86,33,1.5,720,5,0
121,0,1,825,62,86,33,1.5,720,1,0
120,1,1,825,62,86,33,1.5,720,1,0
122,1,1,825,62,86,33,1.5,720,8,0
122,1,0,825,62,86,33,1.5,720,3,0
122,0,1,825,62,86,33,1.5,720,2,0
126,1,1,825,62,86,33,1.5,720,13,0
126,0,1,825,62,86,33,1.5,720,9,0
25,1,1,825,62,86,33,1.5,720,1,0
25,1,0,825,62,86,33,1.5,720,1,0
25,0,0,825,62,86,33,1.5,720,1,0
128,1,0,825,62,86,33,1.5,720,2,0
128,0,1,825,62,86,33,1.5,720,3,0
129,1,1,825,63,87,33,1.5,720,1,0
130,1,1,825,62,86,33,1.5,720,1,0
130,0,1,825,62,86,33,1.5,720,1,0
131,1,1,825,63,87,33,1.5,720,8,0
