Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD
CULEX PIPIENS,41.974689,-87.890615,9,1,0,2009-07-27
CULEX PIPIENS,41.974689,-87.890615,9,9,0,2009-07-27
CULEX PIPIENS,41.974689,-87.890615,9,1,0,2009-07-27
CULEX SALINARIUS,41.974689,-87.890615,9,1,0,2009-07-27
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,26,0,2009-07-27
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,29,0,2009-07-27
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,50,0,2009-07-27
CULEX RESTUANS,41.957799,-87.930995,5,9,0,2009-07-27
CULEX RESTUANS,41.957799,-87.930995,5,7,0,2009-07-27
CULEX PIPIENS,41.957799,-87.930995,5,2,0,2009-07-27
CULEX PIPIENS,41.957799,-87.930995,5,5,0,2009-07-27
CULEX PIPIENS/RESTUANS,41.728495,-87.600963,5,15,0,2009-07-27
CULEX RESTUANS,41.728495,-87.600963,5,8,0,2009-07-27
CULEX PIPIENS,41.728495,-87.600963,5,1,0,2009-07-27
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,14,0,2009-07-31
CULEX RESTUANS,41.95469,-87.800991,9,4,0,2009-07-31
CULEX PIPIENS,41.95469,-87.800991,9,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,4,0,2009-07-31
CULEX RESTUANS,41.891118,-87.654491,8,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,1,0,2009-07-31
CULEX RESTUANS,41.921965,-87.632085,8,1,0,2009-07-31
CULEX RESTUANS,41.921965,-87.632085,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,9,42,0,2009-07-31
CULEX RESTUANS,41.720848,-87.666014,9,24,0,2009-07-31
CULEX PIPIENS,41.720848,-87.666014,9,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,42.01743,-87.687769,8,3,0,2009-07-31
CULEX RESTUANS,42.01743,-87.687769,8,5,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.732984,-87.649642,8,14,0,2009-07-31
CULEX RESTUANS,41.732984,-87.649642,8,7,0,2009-07-31
CULEX PIPIENS,41.732984,-87.649642,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,8,7,0,2009-07-31
CULEX RESTUANS,41.944869,-87.832763,8,2,0,2009-07-31
CULEX PIPIENS,41.944869,-87.832763,8,3,0,2009-07-31
CULEX RESTUANS,42.011601,-87.811506,8,1,0,2009-07-31
CULEX PIPIENS,42.011601,-87.811506,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,9,6,0,2009-07-31
CULEX RESTUANS,41.986921,-87.689778,9,4,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,9,7,0,2009-07-31
CULEX RESTUANS,41.801498,-87.763416,9,10,0,2009-07-31
CULEX PIPIENS,41.801498,-87.763416,9,5,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.723195,-87.64997,5,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,9,8,0,2009-07-31
CULEX RESTUANS,41.868077,-87.666901,9,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.662014,-87.724608,8,4,0,2009-07-31
CULEX RESTUANS,41.662014,-87.724608,8,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,3,0,2009-07-31
CULEX RESTUANS,41.916265,-87.800515,8,1,0,2009-07-31
CULEX PIPIENS,41.916265,-87.800515,8,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,9,13,0,2009-07-31
CULEX RESTUANS,41.682587,-87.707973,9,3,0,2009-07-31
CULEX PIPIENS,41.682587,-87.707973,9,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,1,0,2009-07-31
CULEX RESTUANS,41.963976,-87.69181,9,2,0,2009-07-31
CULEX PIPIENS,41.963976,-87.69181,9,2,0,2009-07-31
CULEX TERRITANS,41.963976,-87.69181,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,42.008314,-87.777921,9,4,0,2009-07-31
CULEX RESTUANS,42.008314,-87.777921,9,7,0,2009-07-31
CULEX PIPIENS,42.008314,-87.777921,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,9,2,0,2009-07-31
CULEX RESTUANS,41.868142,-87.696269,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,9,1,0,2009-07-31
CULEX RESTUANS,41.960616,-87.777189,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.704336,-87.703736,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,9,2,0,2009-07-31
CULEX RESTUANS,41.911824,-87.726737,9,1,0,2009-07-31
CULEX PIPIENS,41.911824,-87.726737,9,3,0,2009-07-31
CULEX RESTUANS,41.801179,-87.679447,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.800737,-87.71188,8,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,9,4,0,2009-07-31
CULEX RESTUANS,41.778297,-87.752411,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,8,3,0,2009-07-31
CULEX RESTUANS,41.77166,-87.703047,8,4,0,2009-07-31
CULEX PIPIENS,41.77166,-87.703047,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,8,22,0,2009-07-31
CULEX RESTUANS,41.773215,-87.60088,8,15,0,2009-07-31
CULEX PIPIENS,41.773215,-87.60088,8,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.822536,-87.666343,9,8,0,2009-07-31
CULEX RESTUANS,41.822536,-87.666343,9,5,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,9,2,0,2009-07-31
CULEX RESTUANS,41.754676,-87.612922,9,1,0,2009-07-31
CULEX PIPIENS,41.754676,-87.612922,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.821582,-87.627796,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.754292,-87.590773,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,8,0,2009-07-31
CULEX PIPIENS,41.798697,-87.736812,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.776156,-87.778927,9,1,0,2009-07-31
CULEX RESTUANS,41.776156,-87.778927,9,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,9,6,0,2009-07-31
CULEX RESTUANS,41.82561,-87.726549,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,10,0,2009-07-31
CULEX RESTUANS,41.673408,-87.599862,5,5,0,2009-07-31
CULEX PIPIENS,41.673408,-87.599862,5,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.726465,-87.585413,5,1,0,2009-07-31
CULEX RESTUANS,41.726465,-87.585413,5,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,5,20,0,2009-07-31
CULEX RESTUANS,41.678618,-87.559308,5,3,0,2009-07-31
CULEX PIPIENS,41.678618,-87.559308,5,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.740641,-87.546587,5,11,0,2009-07-31
CULEX RESTUANS,41.740641,-87.546587,5,1,0,2009-07-31
CULEX PIPIENS,41.740641,-87.546587,5,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,2,0,2009-07-31
CULEX TERRITANS,41.680946,-87.535198,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.704572,-87.565666,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,5,11,0,2009-07-31
CULEX RESTUANS,41.750498,-87.605294,5,6,0,2009-07-31
CULEX PIPIENS,41.750498,-87.605294,5,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.659112,-87.538693,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,9,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,33,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,44,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,16,0,2009-07-31
CULEX RESTUANS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX RESTUANS,41.974689,-87.890615,9,9,0,2009-07-31
CULEX RESTUANS,41.974689,-87.890615,9,17,0,2009-07-31
CULEX RESTUANS,41.974689,-87.890615,9,23,0,2009-07-31
CULEX RESTUANS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX PIPIENS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX PIPIENS,41.974689,-87.890615,9,3,0,2009-07-31
CULEX PIPIENS,41.974689,-87.890615,9,2,0,2009-07-31
CULEX PIPIENS,41.974689,-87.890615,9,1,0,2009-07-31
CULEX TERRITANS,41.974689,-87.890615,9,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,50,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,10,0,2009-07-31
CULEX RESTUANS,41.957799,-87.930995,5,2,0,2009-07-31
CULEX PIPIENS,41.957799,-87.930995,5,6,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.925198,-87.746381,8,2,0,2009-07-31
CULEX RESTUANS,41.925198,-87.746381,8,1,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,9,2,0,2009-07-31
CULEX RESTUANS,41.973845,-87.805059,9,3,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,50,1,2009-07-31
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,33,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,27,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,50,0,2009-07-31
CULEX RESTUANS,41.743402,-87.731435,8,42,0,2009-07-31
CULEX PIPIENS,41.743402,-87.731435,8,10,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.728495,-87.600963,5,4,0,2009-07-31
CULEX RESTUANS,41.728495,-87.600963,5,4,0,2009-07-31
CULEX PIPIENS,41.728495,-87.600963,5,2,0,2009-07-31
CULEX RESTUANS,41.947227,-87.671457,9,2,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.793818,-87.654234,5,16,0,2009-07-31
CULEX RESTUANS,41.793818,-87.654234,5,18,0,2009-07-31
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,12,0,2009-08-07
CULEX PIPIENS,41.95469,-87.800991,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,9,0,2009-08-07
CULEX RESTUANS,41.891118,-87.654491,8,5,0,2009-08-07
CULEX PIPIENS,41.891118,-87.654491,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,8,14,0,2009-08-07
CULEX RESTUANS,41.867108,-87.654224,8,24,0,2009-08-07
CULEX PIPIENS,41.867108,-87.654224,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,6,0,2009-08-07
CULEX RESTUANS,41.921965,-87.632085,8,3,0,2009-08-07
CULEX RESTUANS,41.921965,-87.632085,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,9,17,0,2009-08-07
CULEX RESTUANS,41.720848,-87.666014,9,4,0,2009-08-07
CULEX PIPIENS,41.720848,-87.666014,9,3,0,2009-08-07
CULEX RESTUANS,42.01743,-87.687769,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.907645,-87.760886,8,7,0,2009-08-07
CULEX RESTUANS,41.907645,-87.760886,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.732984,-87.649642,8,3,0,2009-08-07
CULEX RESTUANS,41.732984,-87.649642,8,1,0,2009-08-07
CULEX PIPIENS,41.732984,-87.649642,8,2,0,2009-08-07
CULEX RESTUANS,41.944869,-87.832763,8,2,0,2009-08-07
CULEX PIPIENS,41.944869,-87.832763,8,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,42.011601,-87.811506,8,9,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,9,4,0,2009-08-07
CULEX RESTUANS,41.986921,-87.689778,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,9,5,0,2009-08-07
CULEX RESTUANS,41.801498,-87.763416,9,3,0,2009-08-07
CULEX PIPIENS,41.801498,-87.763416,9,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,9,13,0,2009-08-07
CULEX RESTUANS,41.906638,-87.701431,9,2,0,2009-08-07
CULEX PIPIENS,41.906638,-87.701431,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.723195,-87.64997,5,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,9,7,0,2009-08-07
CULEX PIPIENS,41.868077,-87.666901,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.662014,-87.724608,8,6,0,2009-08-07
CULEX RESTUANS,41.662014,-87.724608,8,1,0,2009-08-07
CULEX PIPIENS,41.662014,-87.724608,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,8,1,0,2009-08-07
CULEX RESTUANS,41.932094,-87.700117,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,23,0,2009-08-07
CULEX RESTUANS,41.916265,-87.800515,8,1,0,2009-08-07
CULEX PIPIENS,41.916265,-87.800515,8,5,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,9,9,0,2009-08-07
CULEX RESTUANS,41.846075,-87.716277,9,3,0,2009-08-07
CULEX PIPIENS,41.846075,-87.716277,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,9,2,0,2009-08-07
CULEX PIPIENS,41.682587,-87.707973,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,8,6,0,2009-08-07
CULEX PIPIENS,41.948167,-87.730698,8,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,2,0,2009-08-07
CULEX RESTUANS,41.963976,-87.69181,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,8,5,0,2009-08-07
CULEX PIPIENS,41.964242,-87.757639,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,42.008314,-87.777921,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.991429,-87.747113,8,2,0,2009-08-07
CULEX PIPIENS,41.991429,-87.747113,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,8,3,0,2009-08-07
CULEX PIPIENS,41.857402,-87.694991,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,9,9,0,2009-08-07
CULEX RESTUANS,41.923738,-87.785288,9,4,0,2009-08-07
CULEX RESTUANS,41.89923,-87.716788,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.903002,-87.688267,8,6,0,2009-08-07
CULEX RESTUANS,41.903002,-87.688267,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,9,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.704336,-87.703736,8,2,0,2009-08-07
CULEX RESTUANS,41.704336,-87.703736,8,6,0,2009-08-07
CULEX PIPIENS,41.704336,-87.703736,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.800737,-87.71188,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,8,4,0,2009-08-07
CULEX RESTUANS,41.773215,-87.60088,8,4,0,2009-08-07
CULEX PIPIENS,41.773215,-87.60088,8,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,9,1,0,2009-08-07
CULEX RESTUANS,41.754676,-87.612922,9,2,0,2009-08-07
CULEX PIPIENS,41.754676,-87.612922,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,8,2,0,2009-08-07
CULEX PIPIENS,41.803423,-87.642984,8,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,1,0,2009-08-07
CULEX PIPIENS,41.776156,-87.778927,9,1,0,2009-08-07
CULEX TERRITANS,41.776156,-87.778927,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,9,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,3,0,2009-08-07
CULEX PIPIENS,41.673408,-87.599862,5,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,5,5,0,2009-08-07
CULEX PIPIENS,41.678618,-87.559308,5,5,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.740641,-87.546587,5,6,0,2009-08-07
CULEX RESTUANS,41.740641,-87.546587,5,5,0,2009-08-07
CULEX PIPIENS,41.740641,-87.546587,5,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,5,0,2009-08-07
CULEX PIPIENS,41.680946,-87.535198,8,2,0,2009-08-07
CULEX TERRITANS,41.680946,-87.535198,8,3,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.704572,-87.565666,8,9,0,2009-08-07
CULEX PIPIENS,41.704572,-87.565666,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,5,1,0,2009-08-07
CULEX RESTUANS,41.750498,-87.605294,5,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.659112,-87.538693,8,3,0,2009-08-07
CULEX RESTUANS,41.659112,-87.538693,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.992478,-87.862995,8,5,0,2009-08-07
CULEX PIPIENS,41.992478,-87.862995,8,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,11,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,12,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,17,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,13,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,25,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,4,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,5,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,50,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,2,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,25,0,2009-08-07
CULEX RESTUANS,41.974689,-87.890615,9,7,0,2009-08-07
CULEX PIPIENS,41.974689,-87.890615,9,2,0,2009-08-07
CULEX SALINARIUS,41.974689,-87.890615,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,50,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,5,37,0,2009-08-07
CULEX RESTUANS,41.957799,-87.930995,5,39,0,2009-08-07
CULEX PIPIENS,41.957799,-87.930995,5,7,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,48,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,50,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,32,0,2009-08-07
CULEX RESTUANS,41.743402,-87.731435,8,9,0,2009-08-07
CULEX PIPIENS,41.743402,-87.731435,8,6,0,2009-08-07
CULEX RESTUANS,41.728495,-87.600963,5,2,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.793818,-87.654234,5,12,0,2009-08-07
CULEX RESTUANS,41.793818,-87.654234,5,6,0,2009-08-07
CULEX PIPIENS,41.793818,-87.654234,5,4,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.753411,-87.639817,5,11,0,2009-08-07
CULEX RESTUANS,41.753411,-87.639817,5,5,0,2009-08-07
CULEX PIPIENS,41.753411,-87.639817,5,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.904194,-87.756155,9,1,0,2009-08-07
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,3,0,2009-08-13
CULEX RESTUANS,41.891118,-87.654491,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,8,8,0,2009-08-13
CULEX RESTUANS,41.867108,-87.654224,8,11,0,2009-08-13
CULEX PIPIENS,41.867108,-87.654224,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,1,0,2009-08-13
CULEX RESTUANS,41.921965,-87.632085,8,1,0,2009-08-13
CULEX PIPIENS,41.921965,-87.632085,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,9,19,0,2009-08-13
CULEX RESTUANS,41.720848,-87.666014,9,1,0,2009-08-13
CULEX PIPIENS,41.720848,-87.666014,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,42.01743,-87.687769,8,3,0,2009-08-13
CULEX RESTUANS,42.01743,-87.687769,8,1,0,2009-08-13
CULEX PIPIENS,41.944869,-87.832763,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,9,2,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,9,15,0,2009-08-13
CULEX RESTUANS,41.801498,-87.763416,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.723195,-87.64997,5,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,9,29,1,2009-08-13
CULEX RESTUANS,41.868077,-87.666901,9,5,0,2009-08-13
CULEX PIPIENS,41.868077,-87.666901,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.662014,-87.724608,8,8,0,2009-08-13
CULEX RESTUANS,41.662014,-87.724608,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,8,1,0,2009-08-13
CULEX RESTUANS,41.932094,-87.700117,8,1,0,2009-08-13
CULEX RESTUANS,41.916265,-87.800515,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,9,7,0,2009-08-13
CULEX RESTUANS,41.846075,-87.716277,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,9,10,0,2009-08-13
CULEX RESTUANS,41.682587,-87.707973,9,1,0,2009-08-13
CULEX PIPIENS,41.682587,-87.707973,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,8,4,0,2009-08-13
CULEX RESTUANS,41.948167,-87.730698,8,6,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,6,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,8,9,0,2009-08-13
CULEX RESTUANS,41.964242,-87.757639,8,2,0,2009-08-13
CULEX PIPIENS,41.991429,-87.747113,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,9,1,0,2009-08-13
CULEX RESTUANS,41.94016,-87.794896,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.903002,-87.688267,8,4,0,2009-08-13
CULEX RESTUANS,41.903002,-87.688267,8,1,1,2009-08-13
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.704336,-87.703736,8,4,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,9,1,0,2009-08-13
CULEX RESTUANS,41.911824,-87.726737,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,9,2,0,2009-08-13
CULEX RESTUANS,41.778297,-87.752411,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,8,5,0,2009-08-13
CULEX RESTUANS,41.77166,-87.703047,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8,2,0,2009-08-13
CULEX RESTUANS,41.768388,-87.678649,8,1,0,2009-08-13
CULEX PIPIENS,41.768388,-87.678649,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,8,17,0,2009-08-13
CULEX RESTUANS,41.773215,-87.60088,8,10,0,2009-08-13
CULEX PIPIENS,41.773215,-87.60088,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.822536,-87.666343,9,3,0,2009-08-13
CULEX RESTUANS,41.822536,-87.666343,9,2,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.754292,-87.590773,9,2,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,6,0,2009-08-13
CULEX RESTUANS,41.798697,-87.736812,8,3,0,2009-08-13
CULEX PIPIENS,41.798697,-87.736812,8,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,9,3,0,2009-08-13
CULEX PIPIENS,41.82561,-87.726549,9,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,2,0,2009-08-13
CULEX PIPIENS,41.673408,-87.599862,5,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.726465,-87.585413,5,3,0,2009-08-13
CULEX RESTUANS,41.726465,-87.585413,5,1,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,5,10,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,5,44,0,2009-08-13
CULEX PIPIENS,41.678618,-87.559308,5,3,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.740641,-87.546587,5,9,0,2009-08-13
CULEX RESTUANS,41.740641,-87.546587,5,2,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,6,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.704572,-87.565666,8,2,0,2009-08-13
CULEX PIPIENS,41.704572,-87.565666,8,2,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,5,10,0,2009-08-13
CULEX PIPIENS,41.750498,-87.605294,5,3,0,2009-08-13
CULEX PIPIENS/RESTUANS,41.659112,-87.538693,8,5,0,2009-08-13
