Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray
CULEX PIPIENS/RESTUANS,41.947227,-87.671457,9,1,0,2011-06-30,1,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX RESTUANS,41.947227,-87.671457,9,5,0,2011-06-30,0,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.793818,-87.654234,5,18,0,2011-06-30,1,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX RESTUANS,41.793818,-87.654234,5,37,0,2011-06-30,0,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX RESTUANS,41.904194,-87.756155,9,1,0,2011-06-30,0,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX RESTUANS,41.912563,-87.668055,9,5,0,2011-06-30,0,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX RESTUANS,41.776428,-87.627096,8,11,0,2011-06-30,0,1,0,0,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX TERRITANS,41.776428,-87.627096,8,1,0,2011-06-30,0,0,0,1,2,89,66,61,67.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,78,72.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,24,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.95469,-87.800991,9,18,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.95469,-87.800991,9,4,0,2011-07-11,1,0,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,1,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,8,25,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.867108,-87.654224,8,15,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.867108,-87.654224,8,3,0,2011-07-11,1,0,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.867108,-87.654224,8,2,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.896282,-87.655232,8,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,2,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.921965,-87.632085,8,8,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,9,15,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.720848,-87.666014,9,10,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.01743,-87.687769,8,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,42.01743,-87.687769,8,23,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,8,17,0,2011-07-11,1,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.944869,-87.832763,8,46,0,2011-07-11,0,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.944869,-87.832763,8,31,0,2011-07-11,0,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.986921,-87.689778,9,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,9,5,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.801498,-87.763416,9,4,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.801498,-87.763416,9,1,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,9,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.906638,-87.701431,9,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.723195,-87.64997,5,1,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,9,16,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.868077,-87.666901,9,6,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.662014,-87.724608,8,15,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.662014,-87.724608,8,8,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.662014,-87.724608,8,9,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.878114,-87.629798,3,2,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.878114,-87.629798,3,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,8,10,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.932094,-87.700117,8,30,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,45,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,6,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.916265,-87.800515,8,16,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX SALINARIUS,41.916265,-87.800515,8,3,0,2011-07-11,0,0,1,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,9,8,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,8,1,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.948167,-87.730698,8,5,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.963976,-87.69181,9,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,8,1,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.964242,-87.757639,8,10,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.964242,-87.757639,8,2,0,2011-07-11,1,0,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.008314,-87.777921,9,47,0,2011-07-11,1,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,42.008314,-87.777921,9,43,0,2011-07-11,0,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,9,16,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,9,36,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.868142,-87.696269,9,46,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.010412,-87.66214,8,2,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,9,7,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.89923,-87.716788,9,5,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.94016,-87.794896,9,3,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.903002,-87.688267,8,47,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.903002,-87.688267,8,37,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.903002,-87.688267,8,1,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.704336,-87.703736,8,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,9,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,8,14,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.801179,-87.679447,8,2,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,9,3,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.778297,-87.752411,9,16,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.773215,-87.60088,8,18,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.822536,-87.666343,9,3,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,9,3,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.754676,-87.612922,9,1,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.821582,-87.627796,9,3,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,8,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.803423,-87.642984,8,2,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.754292,-87.590773,9,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,37,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.798697,-87.736812,8,39,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.798697,-87.736812,8,48,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.798697,-87.736812,8,6,0,2011-07-11,1,0,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.776156,-87.778927,9,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,9,10,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.82561,-87.726549,9,26,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,50,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,44,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.673408,-87.599862,5,29,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.726465,-87.585413,5,37,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.726465,-87.585413,5,21,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.726465,-87.585413,5,1,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,5,7,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.678618,-87.559308,5,11,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.678618,-87.559308,5,3,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.740641,-87.546587,5,2,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.680946,-87.535198,8,1,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.680946,-87.535198,8,2,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.704572,-87.565666,8,5,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.704572,-87.565666,8,4,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.733643,-87.55551,8,3,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,5,14,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.750498,-87.605294,5,2,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.984809,-87.728492,8,4,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.984809,-87.728492,8,14,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX TERRITANS,41.984809,-87.728492,8,5,0,2011-07-11,0,0,0,1,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.659112,-87.538693,8,1,0,2011-07-11,1,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.659112,-87.538693,8,2,0,2011-07-11,0,1,0,0,2,90,70,70,74.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,80,73.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.992478,-87.862995,8,3,0,2011-07-11,1,1,0,0,1,88,71,71,74.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,80,73.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
